序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,13,146.560,0.070
2,2018-06-30,8,121.080,0.050
3,2017-12-31,16,"1,014.480",0.260
4,2017-09-30,8,"8,227.160",1.670
5,2017-06-30,25,"72,633.310",6.590
6,2017-03-31,5,"26,649.440",4.690
7,2016-12-31,28,"32,467.650",5.580
8,2016-09-30,3,"8,286.270",1.360
9,2016-06-30,39,"59,036.560",8.360
10,2016-03-31,10,"46,669.550",5.950
11,2015-12-31,25,"38,199.820",5.090
12,2015-09-30,3,"13,984.610",3.120
13,2015-06-30,35,"78,851.110",9.040
14,2015-03-31,5,"24,709.380",4.080
15,2014-12-31,6,62.610,0.020
16,2014-09-30,1,310.270,0.080
17,2014-06-30,7,"5,404.670",1.580
18,2014-03-31,7,"17,389.540",5.110
19,2013-12-31,4,150.340,0.050
20,2013-09-30,2,"1,044.340",0.420
21,2013-06-30,2,276.330,0.170
22,2012-12-31,5,"1,842.130",1.090
23,2012-09-30,1,"3,870.470",2.510
24,2012-06-30,3,"4,598.290",2.700
25,2012-03-31,1,"4,502.800",2.550
26,2011-12-31,1,"4,470.100",2.640
27,2011-09-30,1,"4,422.060",2.450
28,2011-06-30,1,"5,396.600",2.550
29,2011-03-31,2,"6,311.420",2.390
30,2010-12-31,2,"2,004.950",0.900
31,2009-12-31,2,656.460,0.300
32,2007-12-31,1,"6,132.000",3.110
33,2007-09-30,1,912.020,0.540
34,2006-12-31,1,0.440,0.000
35,2006-06-30,7,"1,646.130",2.440
36,2005-12-31,1,0.240,0.000
37,2005-06-30,1,0.280,0.000
38,2004-12-31,2,"1,035.940",1.860
39,2004-09-30,1,"2,088.740",3.320
40,2004-06-30,5,"3,522.770",5.300
41,2004-03-31,2,"4,461.220",4.720
42,2003-12-31,4,"2,956.760",4.140
43,2003-06-30,4,"5,172.160",6.230
44,2003-03-31,1,"3,627.070",3.630
45,2002-12-31,14,"11,364.680",14.550
46,2002-06-30,3,310.350,0.520
47,2000-12-31,1,"1,343.240",1.840
48,1999-12-31,1,"4,740.180",11.160
