序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,16,"1,127.420",0.280
2,2017-06-30,10,536.330,0.120
3,2016-12-31,21,"1,822.320",0.300
4,2016-09-30,3,"9,008.200",1.450
5,2016-06-30,29,"11,171.390",1.780
6,2016-03-31,5,"12,191.220",1.920
7,2015-12-31,34,"23,250.290",2.650
8,2015-09-30,5,"12,453.600",1.880
9,2015-06-30,64,"118,316.090",9.240
10,2015-03-31,5,"21,005.970",2.150
11,2014-12-31,19,"6,089.600",1.060
12,2014-09-30,10,"36,729.770",4.480
13,2014-06-30,27,"18,348.140",2.800
14,2014-03-31,6,"11,110.550",5.900
15,2013-12-31,76,"125,124.480",43.580
16,2013-09-30,14,"70,654.630",25.830
17,2013-06-30,34,"53,572.970",37.150
18,2013-03-31,7,"10,940.400",15.090
19,2012-12-31,5,"2,544.730",4.120
20,2012-09-30,3,"3,729.340",5.810
21,2012-06-30,2,945.360,1.470
22,2012-03-31,3,"1,463.980",3.680
23,2011-12-31,7,"3,608.840",7.760
24,2011-09-30,5,"5,342.980",8.080
25,2011-06-30,5,"4,864.130",9.740
