序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,90.270,0.040
2,2017-06-30,12,"1,266.850",0.540
3,2017-03-31,1,"2,054.250",0.820
4,2016-12-31,10,"6,092.690",2.040
5,2016-09-30,3,"6,016.680",1.960
6,2016-06-30,11,"7,022.920",3.170
7,2016-03-31,1,"1,503.870",0.660
8,2015-12-31,7,"4,961.200",1.810
9,2015-06-30,6,"5,240.100",1.690
10,2015-03-31,1,"1,238.060",0.520
11,2014-12-31,1,"1,707.170",1.050
12,2014-09-30,2,"1,785.100",0.930
13,2014-06-30,1,217.410,0.130
14,2014-03-31,1,"2,302.800",2.160
15,2013-12-31,1,"3,106.970",3.280
16,2013-09-30,1,"2,685.040",5.700
17,2013-06-30,1,"2,281.610",5.700
18,2013-03-31,3,"5,441.390",12.210
19,2012-12-31,6,"8,243.040",17.710
20,2012-09-30,6,"11,175.860",21.980
21,2012-06-30,5,"10,157.400",19.350
22,2012-03-31,3,"8,576.550",17.560
23,2011-12-31,6,"10,027.200",18.940
24,2011-09-30,3,"9,174.680",20.120
25,2011-06-30,6,"10,071.080",21.100
26,2011-03-31,1,"5,963.560",9.880
27,2010-12-31,17,"6,757.040",13.930
