序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-09-30,1,"6,801.000",1.890
2,2018-06-30,33,"14,137.840",3.150
3,2018-03-31,2,"10,408.780",1.900
4,2017-12-31,31,"17,388.890",4.040
5,2017-09-30,2,"11,231.960",2.230
6,2017-06-30,36,"20,199.430",5.860
7,2016-12-31,32,"22,550.190",6.160
8,2016-09-30,10,"76,212.530",17.070
9,2016-06-30,41,"104,146.890",23.510
10,2016-03-31,10,"34,952.740",10.210
11,2015-12-31,25,"19,162.850",3.920
12,2015-09-30,30,"122,338.100",25.450
13,2015-06-30,66,"190,619.960",32.290
14,2015-03-31,7,"24,828.970",8.140
15,2014-12-31,18,"11,274.360",7.680
16,2014-09-30,6,"54,269.700",27.870
17,2014-06-30,11,"32,731.940",29.780
18,2014-03-31,7,"27,950.910",31.000
19,2013-12-31,16,"29,880.350",29.450
20,2013-09-30,1,"2,380.000",2.270
21,2013-06-30,1,638.500,1.490
22,2012-09-30,2,921.090,3.290
