序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,4,"5,260.990",0.460
2,2018-12-31,67,"21,935.180",2.470
3,2018-09-30,15,"22,742.680",1.950
4,2018-06-30,76,"66,043.520",5.560
5,2018-03-31,8,"21,898.960",1.980
6,2017-12-31,52,"59,894.010",5.180
7,2017-09-30,12,"22,235.300",2.260
8,2017-06-30,37,"41,255.990",5.660
9,2017-03-31,11,"29,184.310",3.380
10,2016-12-31,17,"12,235.760",1.750
11,2016-09-30,2,"2,118.340",0.310
12,2016-06-30,4,"1,142.300",0.150
13,2016-03-31,1,"1,114.150",0.170
14,2015-12-31,33,"6,733.270",0.720
15,2015-06-30,24,"4,586.910",0.430
16,2014-12-31,29,"5,404.710",0.760
17,2014-09-30,2,"1,184.920",0.180
18,2014-06-30,25,905.050,0.160
19,2014-03-31,1,475.500,0.080
20,2013-12-31,28,"4,856.900",0.810
21,2013-09-30,1,"2,149.760",0.330
22,2013-06-30,26,"9,477.820",1.680
23,2013-03-31,2,"10,078.700",3.270
24,2012-12-31,38,"35,564.360",11.980
25,2012-09-30,8,"63,429.860",16.560
26,2012-06-30,49,"108,416.330",29.970
27,2012-03-31,9,"93,155.860",19.590
28,2011-12-31,67,"183,531.550",36.950
29,2011-09-30,11,"112,581.880",21.890
30,2011-06-30,53,"130,078.150",26.210
31,2011-03-31,10,"65,963.780",34.680
32,2010-12-31,34,"98,045.390",49.600
33,2010-09-30,11,"51,495.940",26.890
34,2010-06-30,33,"27,629.250",19.570
