序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,83,"224,748.190",10.230
2,2017-12-31,207,"215,654.480",11.200
3,2017-09-30,12,"25,808.980",1.830
4,2017-06-30,108,"115,002.350",10.000
5,2017-03-31,20,"91,634.790",6.990
6,2016-12-31,56,"96,950.350",8.800
7,2016-09-30,24,"82,967.260",7.800
8,2016-06-30,75,"133,054.450",12.390
9,2015-12-31,20,"69,651.270",5.810
10,2015-09-30,11,"95,664.420",4.720
11,2015-06-30,14,"96,986.970",4.620
12,2015-03-31,5,"49,661.570",11.620
13,2014-12-31,9,"28,189.730",9.620
14,2014-09-30,4,"27,245.960",8.060
15,2014-06-30,9,"19,758.990",8.000
16,2014-03-31,3,"6,477.510",3.380
17,2013-12-31,6,"3,650.080",2.560
18,2013-09-30,1,"1,721.440",1.140
19,2013-06-30,4,33.570,0.030
20,2012-12-31,3,63.810,0.070
21,2012-06-30,3,"12,830.400",13.160
