序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,"1,662.220",0.790
2,2018-12-31,8,"1,999.990",1.200
3,2018-09-30,1,"2,090.590",1.080
4,2018-06-30,4,"2,852.220",1.470
5,2018-03-31,1,"1,895.690",0.780
6,2017-12-31,9,"2,417.650",0.950
7,2017-09-30,1,"2,032.090",0.600
8,2017-06-30,7,"3,204.760",0.950
9,2017-03-31,2,"3,646.330",0.910
10,2016-12-31,10,"6,674.520",1.540
11,2016-09-30,1,"1,474.770",0.380
12,2016-06-30,8,"4,081.700",1.140
13,2016-03-31,1,"1,364.400",0.430
14,2015-12-31,8,"2,919.500",0.900
15,2015-09-30,2,"1,704.360",0.710
16,2015-06-30,6,"10,471.140",2.460
17,2014-12-31,2,456.770,0.150
18,2013-06-30,2,81.400,0.040
19,2012-12-31,4,31.400,0.010
20,2012-06-30,5,150.930,0.080
21,2011-12-31,2,8.270,0.000
22,2007-03-31,1,"1,574.130",3.580
23,2006-12-31,1,17.760,0.070
24,2006-06-30,1,33.930,0.130
25,2005-12-31,1,24.550,0.130
26,2005-06-30,1,22.080,0.130
27,2004-12-31,1,27.830,0.130
28,2004-06-30,1,36.300,0.130
