序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,9,"2,417.650",0.950
2,2017-09-30,1,"2,032.090",0.600
3,2017-06-30,7,"3,204.760",0.950
4,2017-03-31,2,"3,646.330",0.910
5,2016-12-31,10,"6,674.520",1.540
6,2016-09-30,1,"1,474.770",0.380
7,2016-06-30,8,"4,081.700",1.140
8,2016-03-31,1,"1,364.400",0.430
9,2015-12-31,8,"2,919.500",0.900
10,2015-09-30,2,"1,704.360",0.710
11,2015-06-30,6,"10,471.140",2.460
12,2014-12-31,2,456.770,0.150
13,2013-06-30,2,81.400,0.040
14,2012-12-31,4,31.400,0.010
15,2012-06-30,5,150.930,0.080
16,2011-12-31,2,8.270,0.000
17,2007-03-31,1,"1,574.130",3.580
18,2006-12-31,1,17.760,0.070
19,2006-06-30,1,33.930,0.130
20,2005-12-31,1,24.550,0.130
21,2005-06-30,1,22.080,0.130
22,2004-12-31,1,27.830,0.130
23,2004-06-30,1,36.300,0.130
