序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,970.950,0.120
2,2018-12-31,9,"12,597.550",2.560
3,2018-09-30,3,"10,377.240",1.760
4,2018-06-30,8,"14,111.200",2.650
5,2018-03-31,1,284.960,0.060
6,2017-12-31,8,"1,869.550",0.440
7,2017-09-30,7,"7,033.820",1.320
8,2017-06-30,20,"9,345.070",2.030
9,2017-03-31,4,"10,302.930",2.040
10,2016-12-31,33,"30,372.260",7.200
11,2016-09-30,3,"14,114.950",3.110
12,2016-06-30,8,"20,034.100",5.130
13,2016-03-31,2,"18,495.870",4.690
14,2015-12-31,11,"45,052.180",7.470
15,2015-09-30,4,"59,891.740",11.050
16,2015-06-30,11,"76,958.520",11.290
17,2015-03-31,4,"67,810.980",18.710
18,2014-12-31,23,"52,282.570",20.450
19,2014-09-30,17,"115,854.260",34.940
20,2014-06-30,37,"104,356.750",40.550
21,2014-03-31,13,"93,029.710",34.690
22,2013-12-31,38,"152,204.180",46.320
23,2013-09-30,12,"85,725.280",30.860
24,2013-06-30,16,"55,357.220",22.100
25,2013-03-31,7,"26,847.940",24.510
26,2012-12-31,12,"10,137.490",12.350
27,2012-09-30,4,"4,044.900",4.450
28,2012-06-30,18,"16,370.350",18.390
