序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,8,112.100,0.050
2,2017-06-30,7,485.730,0.170
3,2016-12-31,10,"2,174.550",0.640
4,2016-06-30,6,"4,827.690",1.250
5,2016-03-31,2,"1,551.880",0.520
6,2015-12-31,46,"113,761.360",21.000
7,2015-06-30,4,"1,337.690",0.290
8,2014-12-31,4,"6,522.940",3.150
9,2014-09-30,1,"2,601.780",1.050
10,2014-06-30,1,123.120,0.070
11,2014-03-31,1,923.930,0.500
12,2013-12-31,1,154.530,0.090
13,2013-06-30,1,8.280,0.010
14,2013-03-31,1,2.760,0.000
15,2012-12-31,3,71.420,0.150
16,2012-06-30,2,48.430,0.070
17,2011-12-31,1,0.120,0.000
18,2011-09-30,1,405.460,0.650
19,2010-06-30,2,338.830,0.620
20,2010-03-31,2,356.480,0.680
