序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,8,"2,197.860",0.500
2,2017-03-31,3,"9,296.090",1.910
3,2016-12-31,10,"30,667.880",5.130
4,2016-09-30,6,"23,223.830",9.530
5,2016-06-30,24,"34,123.940",14.760
6,2016-03-31,9,"34,536.850",14.150
7,2015-12-31,45,"70,138.110",22.800
8,2015-09-30,7,"24,918.110",9.060
9,2015-06-30,31,"61,916.420",13.630
10,2015-03-31,8,"20,460.460",5.670
11,2014-12-31,10,"5,496.700",2.240
12,2014-09-30,6,"7,224.910",3.320
13,2014-06-30,3,"1,413.780",0.910
14,2013-12-31,3,114.890,0.080
15,2013-06-30,2,7.910,0.010
16,2012-12-31,4,65.460,0.060
17,2012-06-30,5,46.000,0.040
18,2011-12-31,6,"4,959.300",3.690
19,2011-09-30,3,"10,301.280",6.000
20,2011-06-30,5,"11,848.350",5.380
21,2011-03-31,3,"9,595.460",4.030
22,2010-12-31,6,"12,635.300",5.090
23,2010-09-30,4,"8,850.240",4.920
24,2010-06-30,3,861.670,0.740
25,2009-12-31,1,"3,328.280",1.930
26,2008-12-31,3,"2,152.450",7.210
27,2008-09-30,1,443.670,1.430
28,2008-06-30,6,"6,714.160",13.750
29,2008-03-31,4,"13,949.950",14.160
30,2007-12-31,5,"11,049.830",8.860
31,2007-09-30,3,"6,880.100",6.980
32,2007-06-30,2,"4,530.500",4.640
33,2007-03-31,2,"3,494.700",3.680
34,2006-12-31,18,"11,698.200",22.220
