序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,6,337.370,0.080
2,2017-06-30,9,"2,655.080",0.590
3,2016-12-31,12,"4,238.910",0.820
4,2016-06-30,15,"12,862.040",3.020
5,2016-03-31,2,"11,099.550",2.390
6,2015-12-31,13,"18,463.800",2.960
7,2015-09-30,1,"2,501.800",0.600
8,2015-06-30,11,"2,888.790",0.410
9,2015-03-31,1,"1,157.490",0.170
10,2014-12-31,25,"4,218.520",0.910
11,2014-09-30,1,"2,371.600",0.540
12,2014-06-30,20,"1,184.630",0.340
13,2014-03-31,1,"1,058.110",0.290
14,2013-12-31,19,"2,604.500",0.590
15,2013-06-30,16,"1,553.150",0.510
16,2012-12-31,20,"4,003.570",1.320
17,2012-09-30,2,"5,912.600",1.980
18,2012-06-30,19,"8,762.100",2.290
19,2012-03-31,3,"6,479.060",1.810
20,2011-12-31,15,"23,911.910",8.170
21,2011-09-30,4,"20,036.780",5.030
22,2011-06-30,17,"37,579.430",8.510
23,2011-03-31,5,"34,616.870",6.280
24,2010-12-31,13,"46,649.330",11.640
25,2010-09-30,7,"58,308.560",13.010
26,2010-06-30,18,"51,034.630",14.140
27,2010-03-31,5,"6,815.940",1.580
28,2009-12-31,6,"3,480.920",0.840
29,2009-06-30,3,"8,131.690",3.760
30,2008-12-31,6,"7,634.530",6.040
31,2008-09-30,4,"8,742.290",4.870
32,2008-06-30,8,"6,760.460",3.090
33,2008-03-31,12,"129,393.790",26.380
34,2007-12-31,19,"169,656.760",25.830
35,2007-09-30,8,"84,580.980",20.060
36,2006-12-31,1,0.040,0.000
37,2006-09-30,2,"1,755.570",2.160
38,2006-06-30,4,"7,991.120",10.600
39,2005-12-31,1,0.030,0.000
40,2005-06-30,1,0.030,0.000
41,2004-12-31,1,0.030,0.000
42,2004-06-30,1,0.040,0.000
43,2002-06-30,1,534.470,0.380
44,1999-09-30,2,649.910,0.990
