序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,62,"12,763.600",1.090
2,2017-06-30,56,"26,847.580",1.610
3,2017-03-31,1,"1,287.720",0.080
4,2016-12-31,55,"26,140.920",1.450
5,2016-09-30,2,"6,451.860",0.350
6,2016-06-30,57,"24,085.050",1.340
7,2016-03-31,3,"5,039.840",0.450
8,2015-12-31,60,"52,459.720",2.920
9,2015-09-30,7,"27,005.980",1.990
10,2015-06-30,54,"54,221.180",3.250
11,2015-03-31,3,364.610,0.020
12,2014-12-31,33,"4,097.790",0.310
13,2014-09-30,2,139.860,0.010
14,2014-06-30,10,"2,887.000",0.260
15,2013-12-31,6,"17,825.340",4.490
16,2013-09-30,5,"25,792.060",19.530
17,2013-06-30,13,"27,359.280",20.860
18,2013-03-31,5,"13,920.360",10.200
19,2012-12-31,11,"9,839.260",10.390
20,2012-09-30,3,"10,436.370",10.740
21,2012-06-30,20,"11,017.550",11.920
22,2012-03-31,3,"3,115.600",3.360
23,2011-12-31,17,"24,070.210",18.240
24,2011-09-30,9,"47,692.260",26.030
25,2011-06-30,24,"73,217.000",35.580
26,2011-03-31,10,"62,515.010",26.250
27,2010-12-31,33,"70,521.610",33.390
