序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,1,12.300,0.010
2,2017-12-31,4,10.280,0.000
3,2017-06-30,6,"1,258.550",0.550
4,2017-03-31,1,"2,244.360",0.720
5,2016-12-31,37,"34,029.220",11.700
6,2016-09-30,8,"18,219.720",6.110
7,2016-06-30,34,"49,164.980",16.130
8,2016-03-31,8,"31,711.390",12.530
9,2015-12-31,17,"22,855.790",7.960
10,2015-09-30,4,"24,395.530",12.700
11,2015-06-30,26,"98,484.520",20.660
12,2015-03-31,6,"65,951.820",21.620
13,2014-12-31,16,"72,884.360",26.780
14,2014-09-30,5,"25,770.770",9.200
15,2014-06-30,22,"17,780.550",7.350
16,2014-03-31,4,"10,001.620",4.930
17,2013-12-31,7,"6,544.470",4.430
18,2013-06-30,3,14.200,0.020
19,2012-12-31,3,38.510,0.040
20,2012-06-30,3,444.520,0.430
21,2012-03-31,1,"1,155.470",1.710
22,2011-12-31,5,"2,088.520",3.510
23,2011-09-30,2,"5,873.100",7.430
24,2011-06-30,8,"17,038.270",15.550
25,2011-03-31,5,"19,612.610",36.330
26,2010-12-31,11,"13,093.640",22.870
27,2010-09-30,1,"1,009.050",2.310
28,2010-06-30,24,"2,291.530",6.580
