序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,"18,098.320",1.380
2,2017-09-30,5,"22,088.160",1.280
3,2017-06-30,83,"54,920.820",8.500
4,2017-03-31,2,"20,684.940",2.730
5,2016-12-31,41,"35,173.680",4.180
6,2016-09-30,19,"72,432.180",7.730
7,2016-06-30,28,"45,367.900",7.060
8,2016-03-31,4,"2,595.620",0.590
9,2015-12-31,25,"17,930.610",4.320
10,2015-09-30,3,"7,573.310",3.190
11,2015-06-30,9,"17,986.060",5.910
12,2015-03-31,6,"18,715.860",6.270
13,2014-12-31,10,"14,495.500",7.840
14,2014-09-30,8,"19,025.490",9.010
15,2014-06-30,3,"3,997.320",2.630
16,2013-06-30,1,10.750,0.010
17,2013-03-31,1,"1,182.300",0.540
18,2012-12-31,6,"1,182.990",0.860
19,2012-06-30,6,"2,461.700",1.900
20,2012-03-31,3,"9,588.850",8.300
21,2011-12-31,15,"10,682.390",9.560
22,2011-09-30,6,"21,423.580",14.820
23,2011-06-30,12,"17,163.060",9.320
24,2011-03-31,4,"8,822.620",4.680
25,2010-12-31,3,889.620,0.590
26,2010-09-30,3,"4,169.090",2.560
27,2010-06-30,3,"2,547.320",2.090
28,2010-03-31,2,"1,804.380",1.110
29,2009-12-31,1,312.040,0.190
30,2009-06-30,4,"6,386.850",7.350
31,2008-12-31,1,406.000,1.020
32,2008-09-30,3,"3,204.900",8.070
33,2008-06-30,4,"5,499.610",10.100
34,2008-03-31,6,"18,582.210",16.860
35,2007-12-31,7,"19,879.890",14.550
36,2007-09-30,3,"9,928.550",8.110
37,2007-06-30,4,"8,626.830",9.870
38,2007-03-31,2,"1,954.390",2.480
39,2006-12-31,2,"1,478.460",3.990
40,2006-09-30,1,499.790,1.380
41,2006-06-30,2,"1,518.900",4.470
42,2006-03-31,1,241.710,0.880
43,2005-12-31,2,438.760,1.570
44,2005-09-30,1,396.150,1.460
45,2005-06-30,2,642.780,2.540
46,2005-03-31,2,703.650,2.380
47,2004-12-31,3,572.400,1.840
48,2004-06-30,1,27.990,0.070
49,2003-06-30,1,196.040,0.420
50,2002-12-31,2,354.350,0.870
51,2002-06-30,5,"1,432.440",2.500
52,2001-12-31,3,648.750,1.150
53,2001-06-30,1,"1,502.150",1.900
54,2000-12-31,1,"1,128.880",1.470
55,2000-06-30,1,651.600,1.030
