序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"17,699.550",4.170
2,2017-12-31,15,402.540,0.090
3,2017-06-30,21,"1,605.670",0.300
4,2017-03-31,3,"9,180.830",1.660
5,2016-12-31,22,"20,025.170",3.720
6,2016-09-30,2,"9,604.740",1.580
7,2016-06-30,39,"45,622.730",7.040
8,2016-03-31,7,"16,416.390",2.810
9,2015-12-31,13,"5,382.390",0.790
10,2015-09-30,1,114.450,0.020
11,2015-06-30,7,245.370,0.040
12,2014-12-31,6,123.880,0.040
13,2014-06-30,5,143.270,0.050
14,2013-12-31,4,140.510,0.060
15,2013-06-30,20,"1,406.410",0.830
16,2013-03-31,2,"1,869.120",0.930
17,2012-12-31,23,"4,624.190",2.260
18,2012-09-30,2,"2,787.210",1.320
19,2012-06-30,22,"5,927.980",2.290
20,2012-03-31,2,"2,245.270",0.910
21,2011-12-31,11,"4,342.280",1.700
22,2011-09-30,2,"6,153.840",1.780
23,2011-06-30,7,"10,023.830",2.400
24,2011-03-31,1,"3,424.910",0.700
25,2010-12-31,8,"9,417.270",1.860
26,2010-09-30,1,"3,536.090",0.770
27,2010-06-30,7,"20,221.340",5.370
28,2010-03-31,2,"14,698.100",3.770
29,2009-12-31,6,"12,384.750",2.920
30,2009-09-30,2,"7,360.030",2.430
31,2009-06-30,9,"8,107.320",2.300
32,2009-03-31,3,"7,389.860",2.920
33,2008-12-31,16,"9,484.820",4.940
34,2008-09-30,4,"13,128.120",7.420
35,2008-06-30,28,"43,692.020",14.440
36,2008-03-31,4,"56,196.100",13.070
37,2007-12-31,18,"160,531.980",18.670
38,2007-09-30,8,"139,198.010",34.480
39,2007-06-30,19,"78,166.570",33.440
40,2007-03-31,5,"18,924.820",14.320
41,2006-12-31,56,"16,590.740",19.240
