序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,23,"5,247.180",0.710
2,2017-03-31,3,"20,408.640",2.310
3,2016-12-31,20,"25,885.450",2.930
4,2016-09-30,3,"14,038.270",1.780
5,2016-06-30,24,"16,454.130",2.890
6,2015-12-31,16,"11,078.320",1.930
7,2015-06-30,9,644.550,0.070
8,2014-12-31,5,698.020,0.260
9,2014-06-30,2,179.320,0.070
10,2013-12-31,1,85.300,0.040
11,2013-06-30,2,140.280,0.060
12,2013-03-31,1,43.850,0.020
13,2012-12-31,4,149.160,0.070
14,2012-06-30,3,141.220,0.070
15,2002-12-31,1,7.800,0.020
16,2002-06-30,3,580.590,0.810
17,2001-06-30,3,"9,593.330",6.930
18,2000-12-31,1,"4,383.770",3.120
19,2000-06-30,3,"11,662.150",12.920
20,2000-03-31,2,"20,400.850",20.440
