序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,11,"10,290.700",0.700
2,2017-12-31,71,"19,892.900",1.360
3,2017-09-30,10,"7,858.760",0.540
4,2017-06-30,73,"17,806.550",1.300
5,2017-03-31,1,"3,555.200",0.240
6,2016-12-31,71,"25,893.830",1.600
7,2016-09-30,5,"23,574.900",1.380
8,2016-06-30,84,"37,215.990",2.180
9,2016-03-31,8,"25,157.420",1.260
10,2015-12-31,76,"45,937.280",1.800
11,2015-09-30,2,"22,786.150",1.060
12,2015-06-30,59,"101,368.450",2.960
13,2015-03-31,6,"14,738.540",0.790
14,2014-12-31,72,"83,830.590",5.460
15,2014-06-30,31,"2,230.140",0.380
16,2013-12-31,34,"10,528.680",1.560
17,2013-09-30,3,"7,104.530",1.010
18,2013-06-30,30,"7,090.160",1.070
19,2013-03-31,3,"13,798.630",2.000
20,2012-12-31,32,"27,730.210",3.510
21,2012-09-30,7,"42,856.930",6.250
22,2012-06-30,34,"69,432.050",8.430
23,2012-03-31,6,"45,985.650",6.180
24,2011-12-31,33,"59,889.770",8.690
25,2011-09-30,9,"57,540.700",7.000
26,2011-06-30,42,"82,017.010",7.910
27,2011-03-31,7,"66,160.010",5.590
28,2010-12-31,33,"74,926.260",6.630
29,2010-09-30,8,"74,273.710",5.850
30,2010-06-30,29,"72,153.420",5.780
31,2010-03-31,7,"51,879.110",2.850
32,2009-12-31,21,"59,086.390",2.900
33,2009-09-30,10,"113,400.830",5.650
34,2009-06-30,59,"217,220.210",18.840
35,2009-03-31,11,"105,284.420",14.150
36,2008-12-31,23,"77,285.690",15.560
37,2008-09-30,7,"33,234.180",6.780
38,2008-06-30,27,"66,448.940",11.490
39,2008-03-31,11,"192,362.210",16.480
40,2007-12-31,37,"249,607.560",19.830
41,2007-09-30,10,"260,237.330",16.220
42,2007-06-30,38,"218,810.520",25.380
43,2007-03-31,6,"23,964.040",5.900
44,2006-12-31,16,"37,384.120",13.110
45,2006-09-30,10,"69,493.500",25.830
46,2006-06-30,14,"35,419.990",19.930
47,2006-03-31,7,"28,961.460",17.200
48,2005-12-31,24,"19,702.200",17.920
49,2005-09-30,6,"5,440.780",5.780
50,2005-06-30,3,435.970,0.580
51,2005-03-31,4,"1,653.580",1.720
52,2004-12-31,6,"4,942.530",4.160
53,2004-09-30,4,"4,030.680",3.380
54,2004-06-30,5,"8,813.740",7.240
55,2003-12-31,1,163.470,0.150
56,2003-06-30,1,613.460,0.450
57,2002-12-31,2,"2,400.160",1.850
58,2002-06-30,7,"14,667.990",6.920
59,2000-12-31,1,28.500,0.020
60,2000-03-31,1,49.770,0.110
61,1999-12-31,1,49.770,0.110
62,1999-09-30,1,49.770,0.110
