序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"4,406.820",1.510
2,2017-09-30,1,"5,476.060",1.510
3,2017-06-30,13,"7,309.560",2.070
4,2017-03-31,6,"34,339.950",7.650
5,2016-12-31,19,"34,563.940",6.940
6,2016-09-30,5,"14,762.410",2.890
7,2016-06-30,19,"18,481.670",3.970
8,2016-03-31,2,"1,686.070",0.420
9,2015-12-31,14,"4,259.220",0.810
10,2015-09-30,4,"3,562.420",1.350
11,2015-06-30,15,"15,207.130",3.560
12,2015-03-31,2,"8,816.950",2.850
13,2014-12-31,6,"10,053.930",3.970
14,2014-09-30,3,"7,136.140",2.790
15,2014-06-30,4,"3,532.560",1.800
16,2014-03-31,1,"2,510.550",1.300
17,2013-12-31,3,"1,463.180",0.910
18,2013-06-30,3,67.990,0.050
19,2012-12-31,11,"10,625.450",6.400
20,2012-09-30,4,"9,112.990",5.350
21,2012-06-30,9,"12,613.050",5.960
22,2012-03-31,3,"18,748.000",9.330
23,2011-12-31,10,"24,820.990",12.060
24,2011-09-30,6,"37,213.520",29.660
25,2011-06-30,8,"33,211.000",22.270
26,2011-03-31,3,"34,919.600",20.950
27,2010-12-31,12,"45,837.270",30.540
28,2010-09-30,8,"27,693.930",20.690
29,2010-06-30,12,"14,334.520",14.510
30,2010-03-31,2,"3,697.170",2.760
31,2009-12-31,3,"3,687.560",2.900
32,2009-09-30,1,729.470,0.790
33,2009-06-30,1,49.900,0.060
34,2009-03-31,2,"1,197.190",3.340
35,2008-12-31,14,"10,121.440",35.700
36,2008-09-30,4,"3,311.770",14.650
37,2008-06-30,63,"3,507.980",13.500
