序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,4,"3,480.740",0.520
2,2017-12-31,46,"4,191.170",0.650
3,2017-09-30,6,"3,454.810",0.460
4,2017-06-30,33,"4,691.910",0.600
5,2017-03-31,1,"5,985.640",0.720
6,2016-12-31,36,"5,977.650",0.740
7,2016-09-30,1,"4,866.720",0.600
8,2016-06-30,48,"10,283.140",1.530
9,2016-03-31,1,"2,764.930",0.360
10,2015-12-31,89,"68,527.430",6.560
11,2015-09-30,2,173.550,0.020
12,2015-06-30,44,"18,412.720",1.230
13,2015-03-31,4,"17,644.790",1.340
14,2014-12-31,43,"26,792.800",2.500
15,2014-09-30,2,"4,989.810",0.680
16,2014-06-30,26,"2,244.180",0.400
17,2014-03-31,1,"1,190.280",0.190
18,2013-12-31,28,"5,814.540",0.860
19,2013-06-30,25,"4,127.260",0.860
20,2012-12-31,26,"6,804.220",1.310
21,2012-09-30,5,"18,052.080",3.600
22,2012-06-30,23,"21,427.280",3.740
23,2012-03-31,4,"15,884.440",2.690
24,2011-12-31,13,"18,491.610",2.990
25,2011-09-30,4,"17,585.600",2.470
26,2011-06-30,36,"49,152.280",4.470
27,2011-03-31,7,"29,895.400",2.630
28,2010-12-31,32,"51,229.300",4.510
29,2010-09-30,6,"47,979.030",4.160
30,2010-06-30,36,"88,239.700",8.520
31,2010-03-31,5,"41,359.870",3.370
32,2009-12-31,22,"40,596.330",3.370
33,2009-09-30,3,"17,708.420",1.780
34,2009-06-30,17,"27,851.250",2.560
35,2009-03-31,3,"15,246.610",1.470
36,2008-12-31,18,"35,720.270",4.620
37,2008-09-30,3,"11,715.080",2.050
38,2008-06-30,10,"17,448.660",2.750
39,2008-03-31,4,"71,306.830",6.280
40,2007-12-31,18,"293,299.340",17.790
41,2007-09-30,6,"312,057.460",15.370
42,2007-06-30,29,"369,369.640",18.390
43,2007-03-31,5,"176,359.240",15.780
44,2006-12-31,7,"13,877.140",3.600
45,2006-09-30,6,"54,097.350",13.020
46,2006-06-30,12,"32,475.440",9.960
47,2005-12-31,2,70.230,0.050
48,2005-06-30,1,0.020,0.000
49,2004-12-31,1,0.040,0.000
50,2004-06-30,1,0.050,0.000
51,2003-12-31,1,"1,546.830",0.590
52,2002-06-30,3,409.280,0.190
53,2002-03-31,1,"1,799.440",0.840
54,2001-12-31,1,"1,812.030",0.980
55,2001-09-30,1,"2,241.560",1.070
56,2001-06-30,1,"3,050.730",1.190
57,2001-03-31,1,"2,795.100",1.250
58,2000-12-31,2,"3,569.660",2.000
59,2000-09-30,1,"2,323.670",1.380
60,2000-06-30,1,243.640,0.120
