序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,29,"8,029.580",2.470
2,2018-09-30,1,"5,230.970",1.810
3,2018-06-30,13,"11,843.580",3.800
4,2018-03-31,3,"12,349.420",3.510
5,2017-12-31,10,"18,663.990",4.430
6,2017-09-30,4,"23,810.840",4.950
7,2017-06-30,14,"30,490.500",6.340
8,2017-03-31,3,"7,077.030",1.370
9,2016-12-31,38,"54,315.180",10.190
10,2016-09-30,11,"30,035.490",5.740
11,2016-06-30,33,"44,977.070",9.550
12,2016-03-31,4,"36,694.220",7.530
13,2015-12-31,40,"60,974.560",7.040
14,2015-09-30,1,"3,615.490",1.140
15,2015-06-30,2,865.580,0.180
16,2015-03-31,1,"7,687.850",2.030
17,2014-12-31,2,"5,786.340",2.210
18,2014-09-30,1,"2,092.640",0.700
19,2014-06-30,1,301.510,0.120
20,2013-06-30,1,86.930,0.030
21,2012-06-30,2,814.870,0.330
22,2011-12-31,2,"1,248.460",0.550
23,2010-12-31,1,"3,331.210",1.060
24,2009-09-30,1,971.990,0.620
25,2009-06-30,2,0.070,0.000
26,2008-12-31,2,"1,347.080",2.170
27,2006-12-31,1,0.050,0.000
28,2006-06-30,1,0.060,0.000
29,2005-12-31,1,0.030,0.000
30,2005-06-30,1,0.030,0.000
31,2004-12-31,1,0.040,0.000
