序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,19,"9,409.630",0.810
2,2017-09-30,3,"7,991.440",0.530
3,2017-06-30,14,"5,892.670",0.700
4,2017-03-31,2,"7,720.340",0.850
5,2016-12-31,14,"9,471.360",1.020
6,2016-09-30,3,"8,103.270",0.740
7,2016-06-30,9,"12,971.340",1.750
8,2015-12-31,4,"2,145.660",0.270
9,2015-09-30,1,787.210,0.160
10,2015-06-30,9,"5,484.100",0.970
11,2014-12-31,24,"1,149.970",0.300
12,2014-09-30,1,128.090,0.030
13,2014-06-30,20,"2,036.130",0.400
14,2013-12-31,20,947.830,0.760
15,2013-06-30,18,779.490,0.850
16,2012-12-31,14,"1,240.430",0.910
17,2012-06-30,12,"1,916.670",1.330
18,2011-12-31,1,7.480,0.010
19,2011-06-30,3,"4,123.480",2.340
20,2011-03-31,5,"6,214.050",3.290
