序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"15,809.380",1.240
2,2017-06-30,70,"13,940.050",1.500
3,2017-03-31,1,"4,195.770",0.380
4,2016-12-31,91,"28,351.340",2.390
5,2016-09-30,8,"12,532.480",0.940
6,2016-06-30,81,"35,907.690",2.910
7,2016-03-31,15,"34,438.590",2.760
8,2015-12-31,48,"23,776.220",2.050
9,2015-09-30,3,"19,619.110",2.400
10,2015-06-30,47,"47,704.600",3.840
11,2015-03-31,3,"21,958.650",1.660
12,2014-12-31,56,"29,427.710",2.890
13,2014-09-30,3,"6,410.790",0.620
14,2014-06-30,62,"23,185.640",2.710
15,2014-03-31,2,"8,602.410",0.920
16,2013-12-31,78,"58,169.100",5.950
17,2013-09-30,4,"37,797.300",3.240
18,2013-06-30,68,"63,618.640",6.950
19,2013-03-31,3,"21,015.750",2.030
20,2012-12-31,68,"95,275.240",10.350
21,2012-09-30,6,"51,820.340",5.580
22,2012-06-30,69,"110,367.420",9.750
23,2012-03-31,5,"54,940.160",5.740
24,2011-12-31,69,"120,859.420",13.500
25,2011-09-30,12,"100,144.370",8.500
26,2011-06-30,79,"228,630.330",16.180
27,2011-03-31,12,"115,646.830",7.110
28,2010-12-31,47,"107,236.970",7.320
29,2010-09-30,8,"113,935.850",7.900
30,2010-06-30,71,"222,937.170",19.290
31,2010-03-31,9,"105,230.640",6.930
32,2009-12-31,67,"370,472.270",23.150
33,2009-09-30,11,"163,152.500",12.330
34,2009-06-30,45,"226,952.170",18.930
35,2009-03-31,7,"62,265.710",7.270
36,2008-12-31,25,"70,079.140",16.870
37,2008-09-30,9,"104,663.950",25.320
38,2008-06-30,25,"172,567.860",28.160
39,2008-03-31,8,"114,070.790",19.240
40,2007-12-31,21,"153,730.040",28.990
41,2007-09-30,7,"49,985.250",15.190
42,2007-06-30,1,25.400,0.010
43,2007-03-31,1,575.960,0.330
44,2006-12-31,2,48.390,0.060
45,2006-06-30,1,114.110,0.120
46,2006-03-31,7,"12,374.320",17.210
47,2005-12-31,13,"12,433.900",20.080
48,2005-09-30,8,"13,770.170",20.330
49,2005-06-30,16,"17,332.680",30.690
50,2004-12-31,1,53.340,0.120
51,2004-06-30,1,217.320,0.330
52,2003-12-31,1,278.550,0.380
53,2002-06-30,5,"1,273.060",1.240
54,2001-12-31,1,125.270,0.140
55,2001-06-30,2,915.910,0.710
56,2001-03-31,2,"2,405.220",1.760
57,2000-12-31,6,"6,156.880",4.570
58,2000-09-30,2,"1,620.340",1.390
59,2000-06-30,2,"3,707.360",3.630
