序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,1,201.720,0.030
2,2017-03-31,1,"2,258.080",0.280
3,2016-12-31,5,"5,890.920",0.780
4,2016-09-30,2,"3,012.780",0.360
5,2016-06-30,3,"2,954.270",0.540
6,2015-12-31,3,284.440,0.050
7,2015-06-30,3,597.860,0.120
8,2014-12-31,1,1.830,0.000
9,2014-06-30,1,577.260,0.190
10,2012-12-31,1,86.470,0.050
11,2012-06-30,1,90.660,0.050
12,2010-12-31,1,538.040,0.150
13,2010-09-30,2,"3,435.440",0.930
14,2010-06-30,4,"4,654.210",1.690
15,2010-03-31,1,"2,911.640",0.750
16,2009-12-31,2,483.120,0.120
17,2009-03-31,1,698.660,0.630
18,2008-03-31,1,618.950,0.450
19,2007-12-31,1,678.950,0.450
20,2007-09-30,1,733.940,0.450
21,2007-06-30,1,106.600,0.090
22,2007-03-31,2,"1,243.000",1.230
23,2006-12-31,3,"2,473.010",3.860
24,2006-09-30,3,"6,216.550",9.410
25,2006-06-30,4,"2,649.800",3.620
26,2005-12-31,1,0.240,0.000
27,2005-06-30,1,0.260,0.000
28,2004-12-31,1,0.330,0.000
29,2004-06-30,2,61.230,0.120
30,2002-12-31,1,158.100,0.220
31,2002-06-30,3,447.760,0.410
32,2002-03-31,2,"1,735.880",1.500
33,2001-12-31,2,"1,366.850",1.340
34,2001-09-30,2,"1,500.630",1.760
35,2001-06-30,2,"2,289.720",1.750
36,2000-12-31,2,"3,063.350",3.260
