序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,56,"8,977.080",0.960
2,2017-09-30,4,"2,053.040",0.170
3,2017-06-30,37,"6,128.040",0.550
4,2016-12-31,30,"7,219.960",0.520
5,2016-06-30,38,"5,184.490",0.760
6,2015-12-31,48,"6,148.380",0.690
7,2015-06-30,34,"9,476.340",0.830
8,2014-12-31,27,"2,467.960",0.300
9,2014-06-30,24,"1,407.960",0.280
10,2013-12-31,29,"2,641.570",0.590
11,2013-06-30,44,"3,609.790",0.960
12,2013-03-31,3,"9,963.060",1.830
13,2012-12-31,63,"27,355.460",4.700
14,2012-09-30,3,"12,608.000",2.080
15,2012-06-30,55,"36,259.290",5.310
16,2012-03-31,3,"17,604.970",2.550
17,2011-12-31,49,"37,984.720",5.540
18,2011-09-30,5,"35,361.640",3.760
19,2011-06-30,45,"85,212.050",6.290
20,2011-03-31,4,"36,316.600",2.360
21,2010-12-31,39,"65,233.680",4.810
22,2010-09-30,1,"4,218.000",0.400
23,2010-06-30,30,"22,854.350",2.510
24,2010-03-31,2,"13,537.700",0.930
25,2009-12-31,51,"168,690.590",43.010
26,2009-09-30,11,"71,330.520",20.750
27,2009-06-30,46,"184,277.900",50.490
28,2009-03-31,15,"192,077.930",44.810
29,2008-12-31,64,"249,040.120",68.670
30,2008-09-30,12,"99,294.670",35.440
31,2008-06-30,48,"186,577.640",57.160
32,2008-03-31,12,"147,234.300",36.090
33,2007-12-31,40,"255,653.780",50.160
34,2007-09-30,12,"138,215.560",28.830
35,2007-06-30,79,"85,639.760",33.050
36,2007-03-31,10,"31,024.050",16.430
