序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,"14,736.270",1.950
2,2017-12-31,114,"39,657.330",5.110
3,2017-09-30,5,"18,128.450",2.180
4,2017-06-30,72,"45,718.100",5.320
5,2017-03-31,3,"21,957.320",3.080
6,2016-12-31,40,"27,205.740",3.640
7,2016-09-30,4,"25,615.570",3.170
8,2016-06-30,51,"43,609.440",6.410
9,2016-03-31,11,"24,698.710",3.170
10,2015-12-31,58,"56,274.020",5.980
11,2015-09-30,12,"37,136.440",4.680
12,2015-06-30,83,"157,908.910",11.790
13,2015-03-31,16,"94,050.010",9.510
14,2014-12-31,64,"84,925.680",11.140
15,2014-06-30,21,"1,375.200",0.320
16,2014-03-31,1,43.560,0.010
17,2013-12-31,22,"1,849.680",0.500
18,2013-09-30,1,"1,992.550",0.480
19,2013-06-30,24,"5,317.870",1.380
20,2013-03-31,3,"6,343.960",1.580
21,2012-12-31,22,"8,436.580",2.210
22,2012-06-30,25,"6,086.750",1.680
23,2012-03-31,3,"10,762.430",3.340
24,2011-12-31,16,"12,674.310",4.050
25,2011-09-30,3,"13,383.010",3.320
26,2011-06-30,11,"22,700.450",4.300
27,2011-03-31,3,"20,808.970",4.050
28,2010-12-31,13,"44,774.570",8.650
29,2010-09-30,7,"74,675.480",15.860
30,2010-06-30,12,"63,342.250",17.800
31,2010-03-31,6,"98,519.000",16.750
32,2009-12-31,8,"48,248.640",9.260
33,2009-09-30,2,"6,936.570",2.540
34,2009-06-30,2,"8,504.900",2.590
35,2009-03-31,3,"6,276.610",3.200
36,2008-12-31,2,"2,878.650",3.120
37,2008-09-30,2,"6,673.660",5.920
38,2008-06-30,7,"19,246.290",11.760
39,2008-03-31,4,"47,958.080",13.570
40,2007-12-31,10,"80,097.250",25.530
41,2007-09-30,7,"109,784.970",29.240
42,2007-06-30,21,"159,181.980",52.440
43,2007-03-31,4,"25,029.450",10.270
44,2006-12-31,7,"21,675.510",14.240
45,2006-09-30,7,"18,594.240",17.970
46,2006-06-30,6,"11,660.750",13.330
47,2006-03-31,4,"5,923.470",9.900
48,2005-12-31,1,0.180,0.000
49,2005-06-30,1,0.170,0.000
50,2004-12-31,1,0.230,0.000
51,2004-06-30,1,12.460,0.020
52,2002-12-31,3,"2,333.120",2.770
53,2002-06-30,8,"7,336.470",7.810
54,2002-03-31,1,"5,539.140",5.940
55,2001-12-31,5,708.430,0.780
56,2001-06-30,2,"1,897.600",1.510
57,2001-03-31,1,"6,674.220",5.560
58,2000-12-31,5,"12,721.850",9.100
59,2000-06-30,3,"2,462.640",2.140
