序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,87,"100,045.890",8.910
2,2017-09-30,12,"63,388.720",5.000
3,2017-06-30,87,"90,961.970",7.860
4,2017-03-31,4,"10,954.700",0.840
5,2016-12-31,140,"151,110.670",9.160
6,2016-09-30,19,"41,089.800",2.650
7,2016-06-30,94,"65,048.330",4.790
8,2016-03-31,5,"2,197.380",0.170
9,2015-12-31,62,"18,811.170",1.280
10,2015-06-30,64,"44,770.440",2.900
11,2015-03-31,8,"66,401.060",4.840
12,2014-12-31,86,"90,830.680",8.600
13,2014-09-30,20,"106,895.790",9.190
14,2014-06-30,79,"159,680.750",17.410
15,2014-03-31,15,"102,396.040",11.310
16,2013-12-31,115,"197,568.850",17.290
17,2013-09-30,9,"30,246.510",3.410
18,2013-06-30,78,"50,829.870",7.290
19,2013-03-31,6,"19,348.460",2.570
20,2012-12-31,77,"71,643.110",9.270
21,2012-09-30,4,"13,795.940",2.140
22,2012-06-30,33,"22,604.140",3.310
23,2012-03-31,6,"27,372.920",3.520
24,2011-12-31,63,"144,523.560",15.380
25,2011-09-30,8,"51,672.810",6.270
26,2011-06-30,13,"10,970.390",1.620
27,2011-03-31,6,"42,177.090",4.730
28,2010-12-31,45,"233,519.180",21.660
29,2010-09-30,7,"147,828.680",13.310
30,2010-06-30,36,"191,427.980",23.990
31,2010-03-31,5,"57,516.870",10.180
32,2009-12-31,29,"93,718.210",16.420
33,2009-09-30,5,"41,440.790",9.650
34,2009-06-30,8,"40,066.030",11.840
35,2009-03-31,5,"9,955.310",3.090
36,2008-12-31,13,"29,723.020",11.400
37,2008-09-30,2,"5,795.520",3.640
38,2008-06-30,1,"3,171.570",1.420
39,2008-03-31,6,"26,535.410",18.230
40,2007-12-31,2,"4,364.160",4.130
41,2007-09-30,2,"3,898.520",4.450
42,2007-06-30,3,"3,864.970",5.480
43,2007-03-31,2,"3,324.670",3.590
44,2006-12-31,7,"3,923.840",6.810
45,2006-09-30,3,"6,312.270",10.440
46,2006-06-30,15,"18,733.550",17.900
47,2006-03-31,8,"15,369.450",26.050
48,2005-12-31,19,"14,864.550",27.350
49,2005-09-30,8,"10,519.790",19.040
50,2005-06-30,109,"12,498.670",26.090
