序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,4,24.240,0.010
2,2018-06-30,10,80.830,0.030
3,2017-12-31,4,153.850,0.040
4,2017-06-30,11,"2,111.930",0.480
5,2017-03-31,2,"4,149.530",0.760
6,2016-12-31,17,"17,683.060",3.070
7,2016-09-30,3,"10,199.720",1.950
8,2016-06-30,11,"4,210.830",0.750
9,2016-03-31,1,828.340,0.140
10,2015-12-31,16,"7,373.970",1.700
11,2015-09-30,1,"2,462.970",0.840
12,2015-06-30,9,"3,437.120",0.680
13,2014-12-31,4,"1,194.620",0.660
14,2014-09-30,2,"4,490.040",3.160
15,2014-06-30,2,254.600,0.250
16,2014-03-31,1,647.140,0.750
17,2013-12-31,9,"6,227.000",7.720
18,2013-09-30,3,"5,688.320",5.860
19,2013-06-30,4,510.240,0.780
20,2013-03-31,1,"2,406.000",2.660
21,2012-12-31,2,94.950,0.140
22,2012-06-30,2,124.120,0.150
23,2011-09-30,1,820.260,0.950
24,2010-12-31,2,326.400,0.330
25,2010-06-30,5,746.900,0.780
26,2009-12-31,3,"3,551.320",2.030
27,2009-09-30,1,"2,596.300",1.690
28,2009-06-30,4,"8,907.370",9.020
29,2009-03-31,3,"6,544.710",9.000
30,2008-12-31,9,"7,015.450",11.840
31,2008-09-30,2,"1,252.950",2.550
32,2008-06-30,2,268.000,0.460
33,2007-12-31,1,13.530,0.030
34,2007-06-30,3,118.250,0.270
35,2007-03-31,1,20.440,0.070
