序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,11,"2,111.930",0.480
2,2017-03-31,2,"4,149.530",0.760
3,2016-12-31,17,"17,683.060",3.070
4,2016-09-30,3,"10,199.720",1.950
5,2016-06-30,11,"4,210.830",0.750
6,2016-03-31,1,828.340,0.140
7,2015-12-31,16,"7,373.970",1.700
8,2015-09-30,1,"2,462.970",0.840
9,2015-06-30,9,"3,437.120",0.680
10,2014-12-31,4,"1,194.620",0.660
11,2014-09-30,2,"4,490.040",3.160
12,2014-06-30,2,254.600,0.250
13,2014-03-31,1,647.140,0.750
14,2013-12-31,9,"6,227.000",7.720
15,2013-09-30,3,"5,688.320",5.860
16,2013-06-30,4,510.240,0.780
17,2013-03-31,1,"2,406.000",2.660
18,2012-12-31,2,94.950,0.140
19,2012-06-30,2,124.120,0.150
20,2011-09-30,1,820.260,0.950
21,2010-12-31,2,326.400,0.330
22,2010-06-30,5,746.900,0.780
23,2009-12-31,3,"3,551.320",2.030
24,2009-09-30,1,"2,596.300",1.690
25,2009-06-30,4,"8,907.370",9.020
26,2009-03-31,3,"6,544.710",9.000
27,2008-12-31,9,"7,015.450",11.840
28,2008-09-30,2,"1,252.950",2.550
29,2008-06-30,2,268.000,0.460
30,2007-12-31,1,13.530,0.030
31,2007-06-30,3,118.250,0.270
32,2007-03-31,1,20.440,0.070
