序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,2,427.160,0.030
2,2018-12-31,80,"17,593.820",1.440
3,2018-09-30,3,595.490,0.040
4,2018-06-30,100,"28,103.680",1.910
5,2018-03-31,12,"14,999.790",0.870
6,2017-12-31,91,"24,090.300",1.310
7,2017-09-30,5,"6,246.810",0.440
8,2017-06-30,115,"39,109.050",2.810
9,2017-03-31,9,"16,468.380",1.010
10,2016-12-31,111,"44,559.010",2.830
11,2016-09-30,39,"56,010.100",2.910
12,2016-06-30,98,"64,602.800",4.170
13,2016-03-31,7,"16,362.270",1.110
14,2015-12-31,65,"32,144.220",2.190
15,2015-06-30,44,"12,491.930",0.760
16,2015-03-31,2,"22,879.120",1.800
17,2014-12-31,31,"19,619.180",2.660
18,2014-09-30,3,"9,920.570",1.770
19,2014-06-30,29,"7,875.340",1.570
20,2014-03-31,2,"2,052.000",0.430
21,2013-12-31,32,"12,933.240",2.780
22,2013-09-30,3,"8,958.320",1.760
23,2013-06-30,28,"43,411.100",9.100
24,2013-03-31,6,"24,811.730",6.310
25,2012-12-31,35,"22,766.660",7.440
26,2012-09-30,3,"3,389.710",1.520
27,2012-06-30,11,"8,888.640",4.830
28,2012-03-31,5,"12,150.350",5.660
29,2011-12-31,8,"12,236.410",7.170
30,2011-09-30,4,"12,042.980",4.990
31,2011-06-30,1,"2,546.770",1.320
32,2010-12-31,2,"11,989.420",10.000
33,2010-09-30,4,"15,556.980",14.430
34,2010-06-30,5,"14,687.440",15.810
35,2010-03-31,3,"13,916.760",11.600
36,2009-12-31,2,"12,322.850",10.220
37,2008-12-31,1,223.650,0.800
38,2008-06-30,23,719.220,1.740
39,2008-03-31,6,404.570,0.590
