序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,30,"1,965.590",0.080
2,2018-06-30,37,"9,801.890",0.340
3,2018-03-31,5,"2,820.080",0.080
4,2017-12-31,43,"18,929.210",0.500
5,2017-09-30,3,"3,244.350",0.080
6,2017-06-30,54,"18,764.910",0.420
7,2017-03-31,1,184.050,0.000
8,2016-12-31,63,"19,721.830",0.470
9,2016-09-30,2,965.500,0.020
10,2016-06-30,103,"43,898.130",0.950
11,2016-03-31,9,"13,173.350",0.270
12,2015-12-31,119,"81,396.410",1.430
13,2015-09-30,3,"5,478.030",0.120
14,2015-06-30,101,"52,927.390",0.790
15,2015-03-31,15,"45,097.980",0.720
16,2014-12-31,52,"82,511.520",1.830
17,2014-09-30,1,133.970,0.010
18,2014-06-30,29,"18,138.600",0.890
19,2014-03-31,3,193.230,0.010
20,2013-12-31,69,"34,388.860",1.680
21,2013-09-30,2,"15,280.100",0.700
22,2013-06-30,74,"61,388.420",2.770
23,2013-03-31,2,"14,550.180",0.710
24,2012-12-31,71,"75,667.430",3.080
25,2012-09-30,2,"18,432.860",1.120
26,2012-06-30,48,"69,655.880",3.430
27,2012-03-31,3,"24,214.370",1.210
28,2011-12-31,25,"68,540.240",3.490
29,2011-09-30,2,"22,837.580",1.440
30,2011-06-30,22,"53,082.270",2.670
31,2011-03-31,5,"41,273.640",2.080
32,2010-12-31,42,"87,864.990",21.830
33,2010-09-30,5,"36,093.400",9.140
34,2010-06-30,40,"64,867.950",18.220
35,2010-03-31,9,"109,942.660",18.850
36,2009-12-31,47,"185,646.760",29.140
37,2009-09-30,7,"77,629.560",13.440
38,2009-06-30,58,"439,705.630",49.710
39,2009-03-31,10,"121,505.900",25.810
40,2008-12-31,23,"70,766.150",27.210
41,2008-09-30,7,"35,736.000",13.310
42,2008-06-30,24,"63,489.910",17.420
43,2008-03-31,10,"186,277.360",22.260
44,2007-12-31,30,"310,910.990",30.740
45,2007-09-30,10,"372,071.140",25.030
46,2007-06-30,27,"255,091.330",33.220
47,2007-03-31,8,"89,966.960",15.720
48,2006-12-31,18,"90,814.800",22.090
49,2006-09-30,7,"22,765.680",10.510
50,2006-06-30,9,"15,737.410",9.110
51,2006-03-31,3,"3,829.030",3.500
52,2005-12-31,1,0.690,0.000
53,2005-06-30,1,0.680,0.000
54,2004-12-31,1,0.760,0.000
55,2004-06-30,1,36.470,0.050
56,2003-06-30,1,347.120,0.390
57,2002-12-31,4,643.140,0.760
58,2002-06-30,5,"1,049.410",0.800
59,2001-12-31,5,"1,798.620",1.560
60,2001-06-30,4,"2,798.030",1.690
61,2000-12-31,2,669.140,0.540
62,2000-06-30,1,660.910,0.510
