序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,7,143.940,0.030
2,2017-06-30,10,414.080,0.120
3,2017-03-31,1,244.900,0.060
4,2016-12-31,14,"1,453.940",0.370
5,2016-09-30,1,"3,870.040",0.860
6,2016-06-30,12,"10,989.040",2.270
7,2016-03-31,3,"12,415.990",2.720
8,2015-12-31,14,"7,284.340",1.290
9,2015-06-30,5,135.200,0.020
10,2015-03-31,3,"20,747.290",3.680
11,2014-12-31,5,33.050,0.010
12,2014-06-30,4,47.650,0.010
13,2013-12-31,3,20.230,0.010
14,2013-06-30,9,994.830,0.810
15,2013-03-31,1,"3,065.140",2.020
16,2012-12-31,10,"1,242.390",1.070
17,2012-09-30,1,687.400,0.600
18,2012-06-30,15,"1,313.230",1.020
19,2012-03-31,3,"1,410.990",0.980
20,2011-12-31,11,"1,853.090",1.350
21,2011-09-30,2,"1,083.420",0.540
22,2011-06-30,4,"1,160.000",0.390
23,2011-03-31,2,"2,981.690",0.710
24,2010-12-31,3,"2,256.040",0.970
25,2010-06-30,10,"4,585.970",1.530
26,2010-03-31,9,"17,417.400",6.710
