序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,13,"10,264.360",0.100
2,2017-09-30,5,"17,801.390",3.800
3,2017-06-30,23,"48,215.580",8.990
4,2017-03-31,7,"42,660.630",14.040
5,2016-12-31,26,"40,014.250",13.280
6,2016-09-30,9,"25,065.230",8.490
7,2016-06-30,29,"29,764.520",9.540
8,2016-03-31,9,"10,883.870",3.980
9,2015-12-31,8,"1,030.230",0.390
10,2015-09-30,2,"2,141.750",1.230
11,2015-06-30,6,"4,188.610",1.380
12,2015-03-31,1,"7,637.510",2.750
13,2014-12-31,13,"26,825.140",11.810
14,2014-09-30,12,"47,767.650",16.340
15,2014-06-30,17,"37,625.710",18.780
16,2014-03-31,7,"39,943.160",23.190
17,2013-12-31,23,"21,410.360",11.440
18,2013-06-30,5,273.200,0.220
19,2012-12-31,6,"5,641.230",3.760
20,2012-09-30,2,621.610,0.730
21,2012-06-30,9,"2,844.940",2.440
22,2012-03-31,4,"5,795.210",4.880
23,2011-12-31,14,"20,844.240",14.570
24,2011-09-30,5,"6,813.340",5.380
25,2011-06-30,3,"6,476.590",5.070
26,2011-03-31,3,"4,546.270",3.550
27,2010-12-31,9,"18,268.470",13.360
28,2010-03-31,1,488.420,0.610
29,2009-12-31,12,"4,616.080",7.780
