序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,1,2.160,0.000
2,2017-06-30,5,924.840,0.210
3,2017-03-31,4,"16,652.980",3.950
4,2016-12-31,9,"15,195.400",3.530
5,2016-09-30,6,"19,420.430",4.950
6,2016-06-30,12,"25,001.660",6.370
7,2016-03-31,3,"5,408.090",1.250
8,2015-12-31,19,"26,130.800",4.090
9,2015-09-30,3,"1,081.040",0.320
10,2015-06-30,12,"7,269.200",1.620
11,2015-03-31,2,"1,121.430",0.250
12,2014-12-31,6,"3,563.010",1.050
13,2014-06-30,10,"1,728.810",0.520
14,2013-12-31,9,"1,764.590",0.510
15,2013-06-30,3,51.940,0.020
16,2012-12-31,7,"2,805.060",1.180
17,2012-09-30,4,"6,192.410",4.250
18,2012-06-30,5,"5,662.210",4.330
19,2012-03-31,1,950.980,0.770
20,2011-06-30,1,"1,062.500",0.820
21,2011-03-31,1,"2,367.800",1.670
22,2010-12-31,3,510.210,0.310
23,2010-06-30,10,"10,303.960",14.840
24,2010-03-31,6,"6,447.560",6.470
25,2009-12-31,32,"3,087.170",4.130
