序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,48,"19,388.360",2.060
2,2017-06-30,50,"20,501.350",1.870
3,2017-03-31,1,"1,877.960",0.160
4,2016-12-31,53,"35,434.450",2.780
5,2016-06-30,67,"46,694.760",3.030
6,2016-03-31,1,123.750,0.010
7,2015-12-31,58,"59,040.800",3.170
8,2015-09-30,1,"9,416.610",0.950
9,2015-06-30,35,"28,370.570",1.960
10,2015-03-31,1,11.060,0.000
11,2014-12-31,26,"8,139.500",0.890
12,2014-09-30,2,"1,215.670",0.110
13,2014-06-30,17,"2,683.900",0.380
14,2013-12-31,26,"9,174.540",1.120
15,2013-06-30,20,"3,480.580",0.600
16,2012-12-31,18,"5,235.190",0.740
17,2012-09-30,3,"3,459.920",0.450
18,2012-06-30,12,"7,125.930",0.820
19,2012-03-31,1,2.920,0.000
20,2011-12-31,9,"3,184.870",0.760
21,2011-09-30,2,"18,089.080",2.490
22,2011-06-30,14,"23,797.890",4.970
23,2011-03-31,2,"14,353.220",2.350
24,2010-12-31,7,"7,261.830",2.370
25,2010-09-30,1,"1,145.030",0.340
26,2010-06-30,10,"9,357.860",4.200
27,2010-03-31,8,"49,875.010",14.230
28,2009-12-31,23,"75,972.920",22.570
29,2009-09-30,4,"26,744.840",9.060
30,2009-06-30,17,"87,286.650",24.200
31,2009-03-31,6,"28,819.520",10.590
32,2008-12-31,7,"10,006.190",7.840
33,2008-09-30,3,"6,708.210",7.420
34,2008-06-30,5,"14,254.510",7.790
35,2008-03-31,6,"17,449.590",18.460
36,2007-12-31,8,"50,158.690",34.040
37,2007-09-30,7,"34,505.990",27.700
38,2007-06-30,2,"4,574.430",7.530
39,2006-12-31,1,16.640,0.070
40,2006-06-30,1,25.480,0.100
41,2005-12-31,1,15.170,0.100
42,2005-06-30,1,13.680,0.100
43,2004-12-31,1,23.450,0.100
44,2004-06-30,1,29.340,0.100
45,2003-12-31,1,4.810,0.010
46,2003-09-30,1,0.830,0.000
