序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"2,755.210",0.250
2,2017-12-31,30,"8,410.960",0.660
3,2017-09-30,2,430.200,0.030
4,2017-06-30,31,"11,478.540",1.150
5,2016-12-31,36,"41,145.710",4.020
6,2016-09-30,5,"2,905.630",0.280
7,2016-06-30,56,"62,667.180",5.810
8,2015-12-31,16,"26,190.740",2.870
9,2015-06-30,14,"12,380.460",0.920
10,2015-03-31,3,"57,243.980",4.580
11,2014-12-31,5,90.910,0.020
12,2014-06-30,8,"14,281.770",5.790
13,2014-03-31,1,"5,966.170",2.300
14,2013-12-31,5,"7,840.880",3.360
15,2013-09-30,2,"5,345.340",4.480
16,2012-06-30,1,38.480,0.030
17,2005-12-31,1,13.960,0.130
18,2005-06-30,1,12.720,0.130
19,2004-12-31,1,18.940,0.130
20,2004-06-30,1,21.230,0.130
21,2002-06-30,3,453.880,1.730
22,2001-06-30,1,233.060,0.660
