序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,29,"4,047.540",0.590
2,2018-09-30,5,"23,276.670",2.260
3,2018-06-30,66,"58,913.360",4.360
4,2018-03-31,2,"2,755.210",0.250
5,2017-12-31,30,"8,410.960",0.660
6,2017-09-30,2,430.200,0.030
7,2017-06-30,31,"11,478.540",1.150
8,2016-12-31,36,"41,145.710",4.020
9,2016-09-30,5,"2,905.630",0.280
10,2016-06-30,56,"62,667.180",5.810
11,2015-12-31,16,"26,190.740",2.870
12,2015-06-30,14,"12,380.460",0.920
13,2015-03-31,3,"57,243.980",4.580
14,2014-12-31,5,90.910,0.020
15,2014-06-30,8,"14,281.770",5.790
16,2014-03-31,1,"5,966.170",2.300
17,2013-12-31,5,"7,840.880",3.360
18,2013-09-30,2,"5,345.340",4.480
19,2012-06-30,1,38.480,0.030
20,2005-12-31,1,13.960,0.130
21,2005-06-30,1,12.720,0.130
22,2004-12-31,1,18.940,0.130
23,2004-06-30,1,21.230,0.130
24,2002-06-30,3,453.880,1.730
25,2001-06-30,1,233.060,0.660
