序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,322,"1,083,256.230",6.850
2,2017-12-31,736,"1,553,459.150",9.180
3,2017-09-30,117,"346,862.570",2.840
4,2017-06-30,528,"575,532.470",4.920
5,2017-03-31,74,"253,022.030",2.470
6,2016-12-31,264,"399,128.250",4.060
7,2016-09-30,73,"179,769.190",1.740
8,2016-06-30,236,"407,757.690",4.390
9,2016-03-31,55,"177,520.700",1.780
10,2015-12-31,262,"593,102.730",5.180
11,2015-09-30,42,"103,020.020",1.200
12,2015-06-30,253,"540,470.980",4.400
13,2015-03-31,89,"638,866.520",5.180
14,2014-12-31,429,"1,883,985.070",16.230
15,2014-09-30,27,"153,580.360",2.580
16,2014-06-30,190,"521,489.350",9.820
17,2014-03-31,35,"104,908.490",1.930
18,2013-12-31,191,"643,612.360",10.930
19,2013-09-30,47,"379,963.500",5.390
20,2013-06-30,276,"1,253,368.370",17.720
21,2013-03-31,67,"705,545.380",8.610
22,2012-12-31,370,"2,310,472.700",23.800
23,2012-09-30,127,"1,210,196.410",15.760
24,2012-06-30,352,"2,157,000.100",27.130
25,2012-03-31,120,"981,860.020",14.880
26,2011-12-31,270,"1,389,677.470",23.780
27,2011-09-30,56,"611,230.840",11.310
28,2011-06-30,221,"1,435,331.130",22.350
29,2011-03-31,28,"504,533.450",8.360
30,2010-12-31,165,"1,081,956.320",18.950
31,2010-09-30,14,"332,095.880",5.980
32,2010-06-30,104,"518,072.300",12.220
33,2010-03-31,33,"562,945.100",8.530
34,2009-12-31,158,"1,287,046.870",18.020
35,2009-09-30,68,"1,263,485.670",16.420
36,2009-06-30,216,"2,533,481.080",55.840
37,2009-03-31,58,"912,219.600",33.120
38,2008-12-31,163,"896,324.700",59.170
39,2008-09-30,20,"459,542.700",29.420
40,2008-06-30,106,"703,200.730",49.560
41,2008-03-31,28,"1,100,424.150",35.160
42,2007-12-31,118,"2,188,774.920",64.200
43,2007-09-30,21,"1,047,570.110",26.710
44,2007-06-30,80,"826,375.740",59.980
45,2007-03-31,13,"304,543.390",36.430
46,2006-12-31,67,"366,313.650",56.460
47,2006-09-30,16,"88,577.890",26.510
