序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,9,443.820,0.180
2,2018-06-30,3,145.390,0.070
3,2017-12-31,2,107.310,0.050
4,2017-06-30,7,766.010,0.310
5,2016-12-31,15,"5,760.730",1.840
6,2016-09-30,1,322.260,0.110
7,2016-06-30,2,192.940,0.070
8,2015-12-31,5,"1,549.730",0.430
9,2015-09-30,3,"5,051.090",1.430
10,2015-06-30,6,"6,071.000",1.230
11,2015-03-31,1,814.000,0.250
12,2014-12-31,2,744.170,0.370
13,2013-12-31,3,532.980,0.410
14,2012-06-30,1,13.320,0.010
15,2011-12-31,1,6.120,0.010
16,2006-12-31,1,16.390,0.040
17,2006-06-30,1,47.790,0.090
18,2005-12-31,1,20.560,0.090
19,2005-06-30,1,21.950,0.090
20,2004-12-31,1,23.780,0.080
21,2004-06-30,1,28.340,0.080
22,2003-12-31,1,45.880,0.120
23,2002-12-31,3,731.430,1.310
24,2002-06-30,6,"1,880.840",2.330
