序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,0.360,0.000
2,2018-06-30,3,28.490,0.010
3,2017-12-31,6,197.810,0.080
4,2017-06-30,7,"3,055.940",0.890
5,2017-03-31,5,"17,099.860",3.870
6,2016-12-31,36,"56,034.730",11.020
7,2016-09-30,9,"33,425.750",7.170
8,2016-06-30,40,"64,130.380",14.120
9,2016-03-31,17,"78,377.140",13.360
10,2015-12-31,41,"112,332.470",17.770
11,2015-09-30,10,"26,952.440",6.700
12,2015-06-30,29,"67,293.020",11.050
13,2015-03-31,3,"8,215.260",1.830
14,2014-12-31,17,"14,603.190",4.760
15,2013-12-31,1,135.820,0.090
16,2012-12-31,1,5.950,0.010
17,2011-12-31,2,384.940,0.320
18,2010-12-31,2,"5,366.080",2.670
19,2010-09-30,2,"5,163.990",2.670
20,2010-06-30,3,"5,923.650",3.680
21,2010-03-31,3,"6,476.750",2.820
22,2009-09-30,3,"6,278.550",4.210
23,2009-06-30,1,"2,296.010",1.260
24,2008-03-31,1,"4,708.180",4.720
25,2007-12-31,2,"7,707.330",6.090
26,2007-09-30,2,"14,327.760",9.310
27,2007-06-30,3,"16,503.610",11.270
28,2007-03-31,2,"6,536.480",8.560
29,2006-12-31,1,18.150,0.060
30,2006-06-30,1,29.880,0.100
31,2005-12-31,1,21.640,0.100
32,2005-06-30,1,22.520,0.100
33,2004-12-31,1,30.310,0.100
34,2004-06-30,2,81.680,0.220
35,2003-12-31,6,97.670,0.250
