序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,5,"67,674.500",16.800
2,2017-06-30,9,"17,505.520",5.650
3,2017-03-31,4,"18,744.580",4.380
4,2016-12-31,7,"10,641.300",2.760
5,2016-09-30,1,"3,519.890",1.260
6,2016-06-30,7,"1,990.580",0.680
7,2016-03-31,1,"2,690.250",1.100
8,2015-12-31,10,"9,854.160",3.060
9,2015-06-30,6,"8,522.690",2.280
10,2014-12-31,5,"2,007.630",1.740
11,2014-06-30,3,471.140,0.500
12,2013-12-31,2,229.080,0.280
13,2013-06-30,1,4.040,0.010
14,2012-12-31,1,11.320,0.020
15,2012-06-30,2,31.440,0.070
16,2011-12-31,1,72.690,0.180
17,2011-09-30,1,"2,312.200",3.610
18,2011-06-30,2,"3,600.210",6.730
19,2011-03-31,1,"4,412.940",6.680
20,2010-12-31,2,"3,646.890",4.600
21,2010-09-30,1,911.060,1.840
