序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,48,"18,638.180",3.120
2,2018-03-31,3,"8,907.240",1.200
3,2017-12-31,39,"7,776.710",1.070
4,2017-06-30,43,"12,671.110",1.480
5,2016-12-31,44,"34,465.140",3.530
6,2016-09-30,3,"11,496.460",0.990
7,2016-06-30,43,"38,227.450",3.560
8,2016-03-31,7,"22,238.500",2.110
9,2015-12-31,50,"71,248.950",5.090
10,2015-09-30,8,"30,765.710",3.520
11,2015-06-30,52,"143,499.040",9.130
12,2015-03-31,15,"96,296.420",8.350
13,2014-12-31,36,"54,900.420",8.220
14,2014-09-30,10,"49,401.100",6.670
15,2014-06-30,84,"211,376.770",28.580
16,2014-03-31,23,"140,299.070",18.720
17,2013-12-31,65,"138,251.730",23.330
18,2013-09-30,12,"50,986.310",9.040
19,2013-06-30,64,"122,175.830",23.430
20,2013-03-31,11,"41,437.690",9.380
21,2012-12-31,41,"43,245.940",14.420
22,2012-09-30,10,"21,071.310",11.490
23,2012-06-30,24,"15,777.710",11.270
24,2012-03-31,8,"19,083.560",14.180
25,2011-12-31,60,"67,006.660",40.800
26,2011-09-30,11,"30,075.220",16.490
27,2011-06-30,22,"28,209.930",17.010
28,2011-03-31,3,"7,833.060",4.390
29,2010-12-31,20,"27,477.110",12.620
30,2010-09-30,5,"10,101.080",10.930
31,2010-06-30,7,"5,885.790",7.280
32,2010-03-31,2,"6,459.160",6.350
33,2009-12-31,20,"5,569.280",8.710
