序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"1,443.130",0.280
2,2017-09-30,11,"13,272.230",2.120
3,2017-06-30,60,"19,217.590",3.290
4,2017-03-31,22,"57,510.770",6.650
5,2016-12-31,79,"106,334.010",11.780
6,2016-09-30,9,"17,657.330",2.120
7,2016-06-30,23,"10,706.510",1.610
8,2016-03-31,7,"14,407.530",2.360
9,2015-12-31,35,"36,603.970",5.340
10,2015-09-30,7,"17,795.350",3.080
11,2015-06-30,26,"39,236.650",3.910
12,2015-03-31,6,"20,417.950",2.740
13,2014-12-31,35,"23,580.270",4.040
14,2014-09-30,10,"24,442.510",5.130
15,2014-06-30,7,191.490,0.050
16,2013-12-31,11,"7,222.660",1.730
17,2013-06-30,12,928.320,0.270
18,2013-03-31,2,"6,197.490",1.500
19,2012-12-31,16,"11,216.100",2.860
20,2012-09-30,2,"2,204.540",0.630
21,2012-06-30,21,"13,472.100",3.200
22,2012-03-31,5,"11,583.910",2.550
23,2011-12-31,29,"44,663.340",9.940
24,2011-09-30,6,"28,390.560",7.070
25,2011-06-30,21,"69,286.890",13.010
26,2011-03-31,6,"23,101.450",5.750
27,2010-12-31,17,"45,323.500",15.050
28,2010-09-30,5,"24,380.200",10.300
29,2010-06-30,2,"4,979.220",2.720
30,2010-03-31,7,"31,813.390",10.250
31,2009-12-31,11,"33,911.790",11.870
32,2009-09-30,4,"22,819.130",9.430
33,2009-06-30,1,730.890,0.500
34,2007-12-31,1,"1,013.550",0.730
35,2006-12-31,1,17.170,0.040
36,2006-06-30,1,36.100,0.070
37,2005-12-31,1,18.500,0.070
38,2005-06-30,1,20.730,0.070
39,2004-12-31,1,25.280,0.070
40,2004-06-30,1,22.260,0.060
41,2003-06-30,1,9.980,0.020
