序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,11,"7,333.880",1.960
2,2017-03-31,4,"8,776.900",1.930
3,2016-12-31,13,"12,597.030",3.030
4,2016-09-30,2,"6,469.400",1.720
5,2016-06-30,10,"2,517.520",0.680
6,2016-03-31,3,"3,412.840",0.740
7,2015-12-31,4,"2,678.130",0.520
8,2015-09-30,1,"1,130.850",0.300
9,2015-06-30,7,"9,980.310",1.340
10,2015-03-31,2,"4,087.500",0.880
11,2014-12-31,4,"1,023.390",0.270
12,2014-09-30,2,414.670,0.120
13,2014-06-30,3,445.190,0.190
14,2014-03-31,2,726.870,0.300
15,2013-12-31,15,"1,441.410",0.530
16,2013-06-30,21,"1,828.860",0.670
17,2013-03-31,1,540.200,0.160
18,2012-12-31,26,"9,308.510",2.550
19,2012-09-30,1,"4,168.000",1.080
20,2012-06-30,19,"11,840.370",2.860
21,2012-03-31,2,"5,776.620",1.230
22,2011-12-31,18,"13,063.980",2.710
23,2011-09-30,4,"20,162.200",2.960
24,2011-06-30,21,"27,455.450",3.610
25,2011-03-31,4,"21,377.150",2.900
26,2010-12-31,16,"21,172.270",3.240
27,2010-09-30,6,"25,459.730",4.510
28,2010-06-30,14,"17,828.210",4.020
29,2010-03-31,7,"57,681.720",7.000
30,2009-12-31,32,"89,129.110",20.920
31,2009-09-30,7,"53,834.720",15.290
32,2009-06-30,50,"137,565.060",33.370
33,2009-03-31,7,"34,130.230",11.990
34,2008-12-31,15,"13,460.100",7.980
35,2008-09-30,8,"28,520.400",11.200
36,2008-06-30,19,"82,467.250",19.690
37,2008-03-31,9,"107,923.720",20.780
38,2007-12-31,24,"207,350.710",25.580
39,2007-09-30,10,"157,368.280",21.230
40,2007-06-30,13,"32,056.530",12.230
41,2007-03-31,4,"14,506.420",6.600
42,2006-12-31,4,"2,166.000",1.810
43,2006-09-30,3,"4,969.370",4.570
44,2006-06-30,14,"14,547.030",10.560
45,2006-03-31,4,"3,110.980",3.340
46,2005-12-31,2,156.340,0.260
47,2005-09-30,1,93.020,0.150
48,2005-06-30,1,60.550,0.100
49,2004-12-31,1,84.120,0.100
50,2004-06-30,1,94.480,0.100
51,2003-12-31,1,153.730,0.180
52,2002-06-30,1,83.400,0.080
