序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,84.490,0.040
2,2017-12-31,20,"1,545.970",0.800
3,2017-06-30,20,"7,317.220",2.930
4,2017-03-31,2,"11,756.410",3.930
5,2016-12-31,24,"26,014.440",8.810
6,2016-09-30,4,"25,954.970",8.050
7,2016-06-30,29,"46,002.890",14.390
8,2016-03-31,8,"44,623.670",17.370
9,2015-12-31,51,"71,774.760",19.780
10,2015-09-30,6,"22,384.990",9.200
11,2015-06-30,46,"175,186.350",36.400
12,2015-03-31,3,"12,208.070",5.090
13,2014-12-31,14,"6,987.070",3.590
14,2014-09-30,6,"10,863.340",4.600
15,2014-06-30,8,"17,153.850",9.730
16,2014-03-31,6,"30,081.160",14.860
17,2013-12-31,3,"4,961.980",3.420
18,2013-09-30,3,"3,727.890",3.420
19,2013-06-30,3,"3,727.890",3.420
20,2013-03-31,6,"7,708.520",8.340
21,2012-12-31,6,"3,573.860",5.430
22,2012-09-30,5,"5,344.310",7.770
23,2012-06-30,6,"3,394.440",4.210
24,2012-03-31,2,"1,808.380",2.350
25,2011-12-31,2,290.250,0.470
26,2011-06-30,1,"1,263.410",1.740
27,2011-03-31,4,"8,005.320",10.000
