序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,11,"6,496.790",0.300
2,2017-12-31,84,"27,659.020",1.570
3,2017-09-30,6,"6,969.860",0.450
4,2017-06-30,80,"47,996.780",2.910
5,2017-03-31,5,"7,588.100",0.520
6,2016-12-31,89,"45,111.170",2.980
7,2016-09-30,9,"18,424.850",0.980
8,2016-06-30,93,"71,439.210",4.170
9,2016-03-31,6,"10,715.620",0.800
10,2015-12-31,119,"101,808.630",5.360
11,2015-09-30,8,"14,341.820",0.980
12,2015-06-30,133,"108,257.670",5.050
13,2015-03-31,7,"22,609.450",1.110
14,2014-12-31,128,"110,110.970",7.350
15,2014-09-30,17,"107,339.760",6.710
16,2014-06-30,163,"456,761.810",27.150
17,2014-03-31,28,"258,599.180",17.640
18,2013-12-31,179,"584,405.490",30.680
19,2013-09-30,57,"453,974.000",21.670
20,2013-06-30,217,"875,037.090",39.820
21,2013-03-31,73,"419,189.430",21.440
22,2012-12-31,150,"384,077.340",31.030
23,2012-09-30,30,"153,632.540",13.750
24,2012-06-30,141,"278,299.060",27.700
25,2012-03-31,17,"79,287.920",9.550
26,2011-12-31,115,"364,441.040",35.500
27,2011-09-30,35,"238,019.140",23.540
28,2011-06-30,99,"384,649.870",32.600
29,2011-03-31,17,"157,316.650",15.210
30,2010-12-31,94,"375,681.460",30.730
31,2010-09-30,15,"131,526.360",13.530
32,2010-06-30,78,"291,053.190",37.490
33,2010-03-31,15,"136,667.320",14.350
34,2009-12-31,86,"313,635.800",34.360
35,2009-09-30,12,"125,892.800",25.000
36,2009-06-30,50,"199,729.600",44.380
37,2009-03-31,12,"101,932.330",22.090
38,2008-12-31,67,"253,922.240",49.950
39,2008-09-30,16,"134,512.050",33.610
40,2008-06-30,29,"135,538.160",41.090
41,2008-03-31,7,"109,456.280",30.400
42,2007-12-31,23,"123,684.770",29.550
43,2007-09-30,6,"39,165.880",16.990
44,2007-06-30,14,"75,442.820",32.910
45,2007-03-31,6,"33,266.710",17.340
46,2006-12-31,9,"10,330.290",12.270
47,2006-09-30,5,"9,355.590",20.320
48,2006-06-30,11,"13,155.320",30.770
49,2006-03-31,5,"7,352.140",23.830
50,2005-12-31,9,"8,828.830",29.450
51,2005-09-30,5,"3,636.680",14.240
52,2005-06-30,5,"1,954.590",9.730
53,2005-03-31,1,111.500,0.530
54,2004-12-31,3,"2,351.350",9.560
55,2004-09-30,1,317.230,1.160
