序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,1,0.740,0.000
2,2017-06-30,12,"2,797.960",1.130
3,2016-12-31,17,"4,020.680",1.150
4,2016-09-30,2,524.940,0.160
5,2016-06-30,15,"5,102.180",1.800
6,2015-12-31,11,"6,798.760",1.800
7,2015-06-30,4,"4,695.990",1.480
8,2014-12-31,1,423.970,0.240
9,2014-06-30,1,26.650,0.020
10,2006-12-31,1,29.060,0.100
11,2006-06-30,1,52.760,0.300
12,2006-03-31,1,45.220,0.300
13,2005-12-31,1,40.770,0.300
14,2005-09-30,1,46.510,0.300
15,2005-06-30,1,43.780,0.300
16,2005-03-31,1,45.720,0.300
17,2004-12-31,1,46.800,0.300
18,2004-06-30,1,57.780,0.300
19,2003-12-31,1,100.900,0.430
20,2002-06-30,2,213.320,0.610
21,2001-12-31,1,191.270,0.550
22,2000-12-31,1,325.200,0.730
