序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,11,"3,061.640",1.320
2,2017-09-30,1,"3,723.140",1.270
3,2017-06-30,28,"17,573.900",6.050
4,2017-03-31,5,"15,497.290",4.470
5,2016-12-31,33,"27,572.910",7.480
6,2016-09-30,8,"25,935.150",6.370
7,2016-06-30,41,"49,789.980",12.530
8,2016-03-31,10,"20,833.700",5.950
9,2015-12-31,49,"70,806.510",13.390
10,2015-09-30,2,"6,921.910",2.270
11,2015-06-30,18,"50,972.820",11.250
12,2015-03-31,1,"3,334.850",0.910
13,2014-12-31,12,"12,637.710",4.570
14,2014-09-30,3,"9,763.730",3.350
15,2014-06-30,10,"16,680.040",7.490
16,2014-03-31,2,"5,459.750",2.600
17,2013-12-31,2,"6,064.000",2.930
18,2013-06-30,7,"15,870.990",12.180
19,2013-03-31,2,"1,364.740",0.960
20,2012-12-31,13,"27,005.200",21.090
21,2012-09-30,4,"6,798.420",4.810
22,2012-06-30,2,"4,007.280",3.030
23,2012-03-31,3,"7,752.700",7.350
24,2011-12-31,15,"15,554.050",16.320
25,2011-09-30,6,"15,347.580",14.170
26,2011-06-30,8,"13,338.250",10.120
27,2011-03-31,2,"7,786.120",6.370
28,2010-03-31,1,"1,480.800",1.210
29,2006-12-31,1,0.040,0.000
30,2006-06-30,1,0.030,0.000
31,2005-12-31,1,0.020,0.000
32,2005-06-30,1,0.030,0.000
33,2004-12-31,1,0.030,0.000
34,2004-06-30,1,0.040,0.000
35,2002-06-30,5,"1,425.030",1.780
36,2001-12-31,2,580.080,0.720
37,2000-12-31,1,"1,620.810",1.270
38,2000-09-30,1,"1,638.040",1.250
