序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,944.920,0.050
2,2017-12-31,56,"16,260.350",0.840
3,2017-09-30,6,"18,007.530",1.390
4,2017-06-30,61,"11,923.880",1.580
5,2017-03-31,1,12.000,0.000
6,2016-12-31,40,"3,869.930",0.500
7,2016-06-30,50,"21,993.460",2.220
8,2016-03-31,2,"4,901.570",0.650
9,2015-12-31,51,"23,950.650",2.170
10,2015-09-30,1,"1,378.000",0.200
11,2015-06-30,33,"15,984.310",1.390
12,2015-03-31,4,"19,367.950",1.910
13,2014-12-31,41,"21,257.720",2.990
14,2014-09-30,1,"12,928.500",1.560
15,2014-06-30,35,"34,962.630",5.440
16,2014-03-31,2,"9,410.950",1.560
17,2013-12-31,31,"18,801.130",4.000
18,2013-06-30,16,"1,992.970",0.410
19,2012-12-31,19,"5,855.500",1.800
20,2012-09-30,2,"4,587.400",1.300
21,2012-06-30,22,"8,984.450",2.340
22,2012-03-31,2,"6,684.050",1.400
23,2011-12-31,16,"20,190.960",5.250
24,2011-09-30,2,"22,872.120",4.440
25,2011-06-30,22,"49,194.090",7.170
26,2011-03-31,3,"17,214.830",2.120
27,2010-12-31,18,"42,985.750",4.650
28,2010-09-30,4,"33,961.470",3.510
29,2010-06-30,25,"63,174.860",9.750
30,2010-03-31,3,"32,817.960",5.470
31,2009-12-31,15,"25,491.290",5.600
32,2008-03-31,1,"2,428.060",1.090
33,2007-12-31,3,660.820,0.260
34,2007-06-30,6,"1,487.180",0.760
35,2007-03-31,1,"1,245.670",0.510
36,2006-12-31,11,"17,653.370",11.240
37,2006-09-30,5,"17,370.040",13.090
38,2006-06-30,11,"14,653.650",10.480
39,2006-03-31,5,"7,799.920",8.580
40,2005-12-31,13,"29,734.370",28.490
41,2005-09-30,7,"25,813.330",21.910
42,2005-06-30,13,"19,355.600",28.560
43,2005-03-31,9,"26,353.520",35.790
44,2004-12-31,14,"23,378.300",37.990
45,2004-09-30,10,"36,138.930",41.970
46,2004-06-30,19,"41,513.610",47.450
47,2004-03-31,4,"25,649.430",25.040
48,2003-12-31,14,"14,681.280",29.080
49,2003-09-30,1,"1,695.140",3.780
50,2003-06-30,10,"8,132.220",18.090
51,2003-03-31,2,"2,188.920",4.280
