序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,153,"377,149.470",0.290
2,2018-12-31,562,"1,003,778.190",0.860
3,2018-09-30,420,"920,943.630",0.730
4,2018-06-30,607,"928,665.600",0.830
5,2018-03-31,406,"917,676.160",0.720
6,2017-12-31,619,"960,571.690",0.770
7,2017-09-30,369,"893,670.190",0.720
8,2017-06-30,540,"1,024,642.510",0.900
9,2017-03-31,200,"675,352.120",0.620
10,2016-12-31,251,"597,956.090",0.590
11,2016-09-30,99,"558,493.060",0.550
12,2016-06-30,175,"674,175.220",0.650
13,2016-03-31,96,"658,049.460",0.630
14,2015-12-31,168,"737,318.570",0.700
15,2015-09-30,49,"454,033.500",0.460
16,2015-06-30,136,"482,950.420",0.400
17,2015-03-31,20,"62,934.890",0.050
18,2014-12-31,133,"565,879.540",0.480
19,2014-09-30,37,"138,461.310",0.180
20,2014-06-30,100,"347,137.530",0.440
21,2014-03-31,52,"210,953.050",0.280
22,2013-12-31,94,"336,396.230",0.430
23,2013-09-30,38,"146,578.240",0.190
24,2013-06-30,114,"544,488.670",3.930
25,2013-03-31,47,"279,071.950",1.840
26,2012-12-31,117,"581,123.320",3.690
27,2012-09-30,25,"136,357.320",0.980
28,2012-06-30,81,"405,343.130",2.780
29,2012-03-31,23,"132,628.340",0.880
30,2011-12-31,99,"506,886.730",3.780
31,2011-09-30,23,"232,980.760",1.850
32,2011-06-30,128,"951,965.310",10.080
33,2011-03-31,15,"166,780.840",1.840
34,2010-12-31,85,"504,014.360",5.730
35,2010-09-30,17,"100,491.170",1.080
