序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,"9,313.430",2.950
2,2017-09-30,6,"28,806.030",11.560
3,2017-06-30,50,"44,351.380",16.520
4,2017-03-31,8,"48,374.540",15.840
5,2016-12-31,56,"83,222.290",24.980
6,2016-09-30,16,"80,727.880",21.580
7,2016-06-30,57,"145,435.860",34.990
8,2016-03-31,12,"63,711.790",18.600
9,2015-12-31,32,"38,460.040",10.800
10,2015-09-30,1,"1,017.490",0.710
11,2015-06-30,6,"4,123.960",1.990
12,2015-03-31,3,"5,487.030",3.690
13,2014-12-31,10,"11,447.680",11.120
14,2014-09-30,5,"7,233.010",6.100
15,2014-06-30,1,470.480,0.500
16,2011-12-31,1,38.410,0.120
17,2010-06-30,4,482.240,1.640
18,2010-03-31,2,390.600,1.040
