序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,21,"3,500.720",0.650
2,2017-09-30,3,"3,558.890",0.500
3,2017-06-30,51,"12,703.460",2.280
4,2017-03-31,2,"3,939.070",0.520
5,2016-12-31,35,"19,587.900",2.590
6,2016-09-30,8,"25,064.630",2.910
7,2016-06-30,73,"105,374.180",9.750
8,2016-03-31,5,"14,076.210",2.880
9,2015-12-31,27,"26,530.910",4.550
10,2015-09-30,23,"31,333.830",6.420
11,2015-06-30,35,"49,673.600",8.630
12,2014-12-31,11,"8,302.750",2.590
13,2014-09-30,1,"3,165.200",1.010
14,2014-06-30,19,"20,167.180",6.570
15,2014-03-31,4,"18,591.360",6.710
16,2013-12-31,12,"10,180.530",4.190
17,2013-06-30,1,105.740,0.090
18,2012-12-31,1,152.820,0.110
19,2012-06-30,2,440.350,0.250
20,2012-03-31,1,810.820,0.400
21,2010-03-31,3,"11,249.810",4.590
22,2009-12-31,1,"1,522.840",0.690
23,2006-12-31,1,0.030,0.000
24,2006-06-30,1,0.040,0.000
25,2005-12-31,1,0.020,0.000
26,2005-06-30,1,0.020,0.000
27,2004-12-31,1,0.030,0.000
28,2004-06-30,3,541.320,0.990
29,2003-06-30,1,115.200,0.150
30,2002-12-31,3,790.780,1.120
31,2002-06-30,3,418.640,0.580
32,2001-09-30,1,"2,192.120",2.460
33,2001-06-30,1,"2,650.480",2.100
34,2000-12-31,1,885.800,0.930
