序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,5,869.720,0.030
2,2018-12-31,138,"74,100.030",2.880
3,2018-09-30,5,"26,911.210",1.020
4,2018-06-30,128,"57,253.400",2.220
5,2018-03-31,6,"29,669.330",0.930
6,2017-12-31,138,"62,668.370",1.980
7,2017-09-30,3,"32,207.350",1.020
8,2017-06-30,141,"85,953.000",2.740
9,2017-03-31,11,"72,565.370",2.150
10,2016-12-31,111,"117,002.480",3.580
11,2016-09-30,5,"65,549.760",2.240
12,2016-06-30,80,"19,739.640",0.750
13,2016-03-31,3,"1,135.230",0.040
14,2015-12-31,69,"19,796.910",0.490
15,2015-09-30,2,336.820,0.010
16,2015-06-30,59,"20,765.460",0.470
17,2015-03-31,3,"14,715.640",1.210
18,2014-12-31,68,"28,491.910",3.080
19,2014-09-30,5,"7,273.010",1.330
20,2014-06-30,57,"12,548.930",2.660
21,2014-03-31,4,"11,098.650",2.130
22,2013-12-31,60,"17,917.150",3.400
23,2013-09-30,4,"9,046.560",1.590
24,2013-06-30,46,"12,038.940",2.500
25,2013-03-31,1,"4,085.300",0.660
26,2012-12-31,47,"18,195.210",3.300
27,2012-09-30,3,"7,727.360",1.290
28,2012-06-30,49,"19,174.400",3.770
29,2012-03-31,5,"7,379.060",1.780
30,2011-12-31,37,"10,423.730",3.330
31,2011-09-30,6,"15,229.850",4.220
32,2011-06-30,52,"74,250.780",13.510
33,2011-03-31,7,"63,192.680",10.420
34,2010-12-31,37,"61,987.980",12.050
35,2010-09-30,6,"32,368.750",6.750
36,2010-06-30,25,"17,979.550",5.100
37,2010-03-31,5,"9,542.340",1.910
38,2009-12-31,20,"15,014.580",2.760
39,2009-09-30,6,"35,000.140",7.090
40,2009-06-30,20,"59,212.500",11.240
41,2009-03-31,8,"36,940.330",9.230
42,2008-12-31,12,"28,165.930",9.940
43,2008-09-30,4,"4,671.490",1.540
44,2008-06-30,10,"8,886.700",3.090
45,2008-03-31,3,"9,042.770",2.040
46,2007-12-31,7,"4,556.850",0.940
47,2007-09-30,1,"3,619.000",0.660
48,2007-06-30,7,"7,590.330",2.070
49,2007-03-31,2,"1,554.380",0.570
50,2006-12-31,5,"1,375.330",0.830
51,2006-09-30,1,884.860,0.640
52,2006-06-30,5,731.970,0.530
53,2006-03-31,2,"2,281.320",1.770
54,2005-12-31,7,"4,574.740",3.940
55,2005-09-30,4,"4,545.840",3.850
56,2005-06-30,4,"1,272.710",1.200
57,2005-03-31,3,"1,699.370",1.600
58,2004-12-31,6,"2,771.890",2.260
59,2004-09-30,4,"2,476.420",1.830
60,2004-06-30,5,"2,086.750",1.410
61,2003-12-31,5,"3,534.440",2.100
62,2003-06-30,3,"1,204.470",0.660
63,2002-12-31,30,"25,087.730",13.220
64,2002-09-30,3,"10,634.360",4.720
65,2002-06-30,21,"17,743.780",7.370
66,2002-03-31,2,"5,245.800",2.290
67,2001-12-31,15,"10,808.460",5.060
68,2001-06-30,2,"2,884.670",1.450
69,2000-12-31,1,201.620,0.110
70,2000-06-30,1,"2,263.930",1.330
