序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,2,"6,934.220",2.060
2,2017-06-30,14,"11,832.080",3.160
3,2017-03-31,2,"11,180.960",2.550
4,2016-12-31,14,"18,194.220",4.010
5,2016-09-30,6,"34,814.630",7.070
6,2016-06-30,16,"22,217.180",5.070
7,2016-03-31,5,"27,552.950",6.380
8,2015-12-31,29,"25,961.800",3.950
9,2015-09-30,7,"12,247.670",1.980
10,2015-06-30,22,"15,368.810",2.560
11,2015-03-31,2,"10,038.190",1.690
12,2014-12-31,9,"11,384.240",2.470
13,2014-09-30,1,"11,440.800",2.200
14,2014-06-30,7,"10,946.960",6.820
15,2014-03-31,3,"22,310.570",14.820
16,2013-12-31,9,"17,191.630",15.450
17,2013-06-30,3,999.210,1.230
18,2012-12-31,2,34.050,0.060
19,2012-09-30,1,280.790,0.560
20,2012-06-30,7,670.390,1.350
21,2011-12-31,1,339.600,0.900
22,2011-09-30,1,"1,937.340",5.000
