序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"4,793.670",0.590
2,2017-06-30,46,"13,118.120",1.670
3,2017-03-31,1,"5,294.100",0.590
4,2016-12-31,49,"19,071.030",2.200
5,2016-09-30,2,"10,882.880",1.290
6,2016-06-30,49,"21,191.450",2.280
7,2016-03-31,3,"13,267.520",1.630
8,2015-12-31,49,"38,558.730",3.750
9,2015-09-30,3,"14,134.720",1.710
10,2015-06-30,58,"33,029.070",2.520
11,2015-03-31,6,"28,965.370",2.440
12,2014-12-31,63,"53,796.520",5.570
13,2014-09-30,4,"18,397.830",6.610
14,2014-06-30,39,"17,519.360",7.180
15,2014-03-31,7,"20,187.230",7.820
16,2013-12-31,53,"54,445.300",17.280
17,2013-09-30,5,"36,004.140",11.690
18,2013-06-30,52,"56,053.210",17.580
19,2013-03-31,8,"30,674.200",10.010
20,2012-12-31,27,"5,218.490",1.410
21,2012-09-30,4,"4,100.110",2.710
22,2012-06-30,11,"3,963.880",2.090
23,2012-03-31,3,"4,044.170",3.170
24,2011-12-31,10,"18,485.070",21.660
