序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,75,"15,173.410",2.420
2,2018-09-30,2,"5,293.690",0.710
3,2018-06-30,78,"23,933.910",2.620
4,2018-03-31,1,182.620,0.020
5,2017-12-31,35,"9,819.190",0.910
6,2017-09-30,1,481.490,0.040
7,2017-06-30,28,"4,695.540",0.490
8,2017-03-31,2,"18,195.520",1.440
9,2016-12-31,78,"59,688.520",4.210
10,2016-09-30,5,"44,431.840",3.690
11,2016-06-30,88,"85,838.140",6.510
12,2016-03-31,4,"39,999.850",3.370
13,2015-12-31,53,"59,948.010",13.120
14,2015-09-30,2,"4,066.630",1.030
15,2015-06-30,42,"39,289.400",6.550
16,2015-03-31,5,"25,361.670",5.150
17,2014-12-31,37,"11,879.420",3.700
18,2014-09-30,3,"13,074.950",4.390
19,2014-06-30,20,"5,534.660",3.740
20,2014-03-31,2,"5,747.080",3.470
21,2013-12-31,22,"6,475.120",3.810
22,2013-09-30,4,"7,905.450",5.180
23,2013-06-30,27,"6,737.500",5.470
24,2012-12-31,16,834.520,0.660
25,2012-06-30,10,"1,137.340",1.210
26,2012-03-31,2,631.900,0.450
27,2011-12-31,20,"3,743.700",2.890
28,2011-09-30,32,"12,770.700",8.490
