序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,125,"39,394.190",1.240
2,2017-09-30,16,"59,062.260",1.670
3,2017-06-30,156,"73,188.120",2.680
4,2017-03-31,6,"5,989.010",0.240
5,2016-12-31,60,"18,305.220",0.840
6,2016-09-30,5,"21,211.960",0.990
7,2016-06-30,43,"7,544.200",0.410
8,2016-03-31,2,689.610,0.030
9,2015-12-31,37,"6,859.710",0.280
10,2015-09-30,1,110.820,0.000
11,2015-06-30,30,"6,689.230",0.160
12,2015-03-31,1,"7,594.760",0.220
13,2014-12-31,14,"5,701.860",0.180
14,2014-06-30,5,643.290,0.050
15,2014-03-31,1,"3,531.200",0.280
16,2013-12-31,7,"8,458.610",0.650
17,2013-09-30,1,"9,274.990",0.690
18,2013-06-30,9,"9,027.080",0.730
19,2013-03-31,1,"10,504.990",0.710
20,2012-12-31,14,"12,789.400",0.800
21,2012-09-30,2,"9,841.510",0.680
22,2012-06-30,22,"13,796.520",0.840
23,2012-03-31,5,"27,626.660",1.460
24,2011-12-31,37,"26,404.730",1.380
25,2011-09-30,4,"31,015.450",1.420
26,2011-06-30,37,"75,791.090",2.830
27,2011-03-31,6,"70,170.770",2.440
28,2010-12-31,43,"98,098.610",3.740
29,2010-09-30,6,"85,901.550",3.100
30,2010-06-30,51,"85,705.410",3.510
31,2010-03-31,6,"86,728.840",2.630
32,2009-12-31,66,"279,068.750",7.180
33,2009-09-30,7,"97,073.390",3.020
34,2009-06-30,66,"331,643.900",17.960
35,2009-03-31,12,"104,846.010",6.690
36,2008-12-31,26,"80,650.860",6.550
37,2008-09-30,9,"65,424.670",5.040
38,2008-06-30,40,"138,198.490",8.840
39,2008-03-31,8,"107,703.900",5.390
40,2007-12-31,48,"332,365.980",11.310
41,2007-09-30,8,"273,002.660",7.740
42,2007-06-30,27,"91,727.840",5.200
43,2007-03-31,5,"43,038.670",2.650
44,2006-12-31,37,"166,633.230",14.600
45,2006-09-30,3,"6,933.110",1.010
46,2006-06-30,14,"6,698.360",0.920
47,2006-03-31,4,"13,644.420",2.240
48,2005-12-31,18,"14,453.820",2.270
49,2005-09-30,4,"7,668.790",1.130
50,2005-06-30,8,"10,706.850",1.510
51,2005-03-31,5,"9,444.490",1.190
52,2004-12-31,12,"7,987.570",0.860
53,2004-09-30,6,"29,943.020",2.660
54,2004-06-30,15,"27,398.450",2.550
55,2004-03-31,6,"30,280.070",2.070
56,2003-12-31,16,"43,426.520",3.940
57,2003-09-30,3,"11,193.240",1.330
58,2003-06-30,18,"27,515.370",2.860
59,2002-12-31,4,"2,749.230",0.390
60,2002-06-30,5,"1,650.520",0.170
61,2000-06-30,1,400.990,0.040
