序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,20,411.160,0.090
2,2017-03-31,1,"5,678.110",1.020
3,2016-12-31,31,"6,982.200",1.360
4,2016-09-30,1,"1,891.420",0.370
5,2016-06-30,35,"14,530.620",2.780
6,2016-03-31,2,"7,299.900",1.430
7,2015-12-31,40,"32,488.750",4.370
8,2015-09-30,9,"17,945.410",2.670
9,2015-06-30,48,"71,791.140",6.890
10,2015-03-31,14,"145,565.070",19.500
11,2014-12-31,29,"27,962.350",13.960
12,2014-09-30,15,"42,504.740",18.210
13,2014-06-30,35,"81,629.940",39.680
14,2014-03-31,6,"24,114.950",14.710
15,2013-12-31,31,"42,602.800",22.830
16,2013-09-30,2,"10,197.320",5.670
17,2013-06-30,18,"33,863.530",34.680
18,2013-03-31,8,"23,353.270",26.450
19,2012-12-31,20,"20,416.610",34.260
20,2012-09-30,10,"15,942.290",25.840
21,2012-06-30,10,"4,976.230",9.000
22,2011-12-31,12,"8,808.800",20.020
