序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,4,"1,617.210",0.230
2,2017-06-30,33,"5,556.160",0.900
3,2017-03-31,3,820.770,0.110
4,2016-12-31,29,"12,691.190",1.610
5,2016-09-30,1,"3,591.000",0.460
6,2016-06-30,33,"27,490.480",3.850
7,2016-03-31,9,"15,515.520",2.530
8,2015-12-31,40,"119,216.750",13.600
9,2015-09-30,4,"31,352.190",5.820
10,2015-06-30,27,"95,258.410",10.990
11,2014-12-31,3,885.940,0.240
12,2014-06-30,3,720.160,0.250
13,2013-06-30,2,"4,020.870",2.140
14,2013-03-31,1,"4,208.500",2.060
15,2012-12-31,3,"4,127.980",2.070
16,2012-09-30,1,"4,483.820",2.060
17,2012-06-30,6,"4,741.380",2.080
18,2012-03-31,2,"6,385.860",2.340
19,2011-12-31,7,"12,974.980",5.360
20,2011-09-30,3,"25,439.190",7.130
21,2011-06-30,7,"35,025.950",7.790
22,2011-03-31,5,"57,554.250",9.330
23,2010-12-31,8,"55,890.360",10.060
24,2010-09-30,6,"43,169.640",8.870
25,2010-06-30,3,"2,655.450",0.830
26,2010-03-31,1,899.370,0.260
27,2006-12-31,1,28.950,0.040
28,2006-06-30,1,54.370,0.090
29,2005-12-31,1,41.420,0.090
30,2005-06-30,1,39.370,0.090
31,2004-12-31,1,51.410,0.090
32,2004-06-30,1,58.190,0.090
33,2002-12-31,2,"1,020.620",1.240
34,2002-06-30,2,175.320,0.150
35,2002-03-31,1,"1,812.640",2.030
36,2001-12-31,2,"1,702.080",1.790
37,2001-06-30,2,"1,609.180",1.310
38,2000-12-31,3,"3,390.050",2.770
39,2000-06-30,2,"1,761.100",1.570
