序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,7,133.590,0.050
2,2017-09-30,1,"1,204.810",0.430
3,2017-06-30,18,"1,674.700",0.720
4,2017-03-31,1,184.120,0.070
5,2016-12-31,35,"30,545.020",12.220
6,2016-09-30,2,"4,296.380",1.600
7,2016-06-30,24,"27,035.270",7.800
8,2015-12-31,17,"4,572.190",1.230
9,2015-09-30,1,"1,658.140",0.700
10,2015-06-30,23,"54,028.100",13.520
11,2015-03-31,5,"17,900.040",7.470
12,2014-12-31,10,"12,769.110",9.810
13,2014-09-30,3,"10,359.420",7.400
14,2014-06-30,25,"36,165.190",24.300
15,2013-12-31,9,"2,728.600",2.930
16,2013-09-30,1,"3,263.910",3.180
17,2013-06-30,7,"9,036.180",12.800
18,2013-03-31,5,"4,039.050",7.930
19,2012-12-31,7,"2,774.640",6.030
20,2012-09-30,5,"3,222.390",6.800
21,2012-06-30,7,"7,403.980",15.510
