序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"13,764.580",0.720
2,2017-09-30,9,"18,280.770",0.850
3,2017-06-30,102,"55,088.880",2.160
4,2017-03-31,8,"34,606.040",1.330
5,2016-12-31,81,"44,052.290",1.940
6,2016-09-30,3,"7,135.460",0.320
7,2016-06-30,104,"40,078.980",1.840
8,2016-03-31,10,"25,606.140",1.080
9,2015-12-31,97,"44,602.340",1.580
10,2015-09-30,5,"13,330.800",0.690
11,2015-06-30,96,"34,005.390",1.250
12,2015-03-31,2,"15,310.300",0.550
13,2014-12-31,90,"37,670.960",1.820
14,2014-09-30,5,"17,888.730",0.900
15,2014-06-30,72,"13,333.090",0.890
16,2013-12-31,73,"16,108.590",0.990
17,2013-06-30,61,"8,776.390",0.620
18,2013-03-31,3,"4,224.450",1.390
19,2012-12-31,51,"10,122.540",3.170
20,2012-09-30,5,"7,018.030",1.970
21,2012-06-30,52,"11,852.590",3.280
22,2012-03-31,5,"7,782.530",1.960
23,2011-12-31,44,"11,773.870",2.800
24,2011-09-30,5,"7,285.330",1.480
25,2011-06-30,33,"14,647.880",2.220
26,2011-03-31,5,"14,665.430",2.820
27,2010-12-31,23,"58,555.520",10.500
28,2010-09-30,7,"57,404.230",11.550
29,2010-06-30,95,"85,628.230",22.790
