序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,428.170,0.060
2,2017-12-31,36,"4,228.950",0.590
3,2017-06-30,37,"5,752.130",0.710
4,2016-12-31,36,"4,802.980",0.640
5,2016-09-30,1,113.080,0.010
6,2016-06-30,30,"4,148.250",0.500
7,2015-12-31,34,"4,746.600",0.490
8,2015-06-30,32,"2,483.170",0.300
9,2015-03-31,1,"6,993.600",0.910
10,2014-12-31,33,"3,312.870",0.570
11,2014-09-30,1,"1,868.510",0.330
12,2014-06-30,37,"5,409.830",1.260
13,2014-03-31,4,"10,000.910",2.370
14,2013-12-31,48,"24,841.070",6.320
15,2013-09-30,8,"27,268.510",6.140
16,2013-06-30,53,"14,078.730",4.360
17,2013-03-31,6,"12,000.540",3.250
18,2012-12-31,50,"31,341.580",8.800
19,2012-09-30,5,"13,293.700",4.180
20,2012-06-30,41,"37,161.300",8.410
21,2012-03-31,7,"32,890.560",7.370
22,2011-12-31,33,"44,815.300",10.040
23,2011-09-30,8,"51,300.040",7.670
24,2011-06-30,31,"80,135.540",11.480
25,2011-03-31,7,"53,080.520",9.560
26,2010-12-31,41,"119,203.120",21.970
27,2010-09-30,6,"51,580.120",11.900
28,2010-06-30,20,"71,616.820",21.860
29,2010-03-31,9,"85,376.470",21.740
30,2009-12-31,38,"124,328.390",34.970
31,2009-09-30,6,"26,070.470",11.040
32,2009-06-30,12,"18,867.350",18.030
33,2009-03-31,9,"18,211.830",17.550
34,2008-12-31,21,"24,964.710",30.590
35,2008-09-30,12,"3,866.800",5.030
36,2008-06-30,75,"7,323.190",10.440
