序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,16,"13,119.150",2.820
2,2017-03-31,1,"3,388.850",0.430
3,2016-12-31,15,"6,102.280",0.920
4,2016-09-30,2,"3,696.490",0.620
5,2016-06-30,7,"2,093.160",0.370
6,2015-12-31,4,"1,977.280",0.250
7,2015-09-30,4,"12,316.470",2.180
8,2015-06-30,7,"23,397.020",2.720
9,2015-03-31,3,"16,168.520",2.640
10,2014-12-31,3,"1,508.790",0.370
11,2014-09-30,1,705.050,0.190
12,2014-06-30,3,928.400,0.330
13,2013-09-30,1,818.870,0.390
14,2013-06-30,3,606.760,0.230
15,2012-12-31,3,35.210,0.020
16,2012-03-31,1,237.010,0.120
17,2011-12-31,1,95.280,0.050
18,2011-06-30,3,"2,009.280",0.450
19,2009-06-30,1,135.400,0.120
20,2006-12-31,1,0.280,0.000
21,2006-06-30,1,0.410,0.000
22,2005-12-31,1,0.230,0.000
23,2005-06-30,1,0.240,0.000
24,2004-12-31,1,10.230,0.030
25,2004-06-30,1,23.480,0.060
26,2003-12-31,1,144.910,0.280
27,2003-06-30,1,567.060,0.940
28,2002-12-31,2,363.110,0.680
29,2002-06-30,4,864.960,1.210
30,2001-12-31,1,435.500,0.620
31,2001-09-30,1,495.500,0.630
