序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,5,126.000,0.030
2,2016-12-31,9,"11,070.800",1.990
3,2016-09-30,5,"13,212.930",2.600
4,2016-06-30,11,"17,362.210",3.650
5,2016-03-31,2,"13,825.190",2.980
6,2015-12-31,11,"16,222.500",2.490
7,2015-09-30,6,"4,735.500",0.710
8,2015-06-30,17,"8,865.060",1.080
9,2015-03-31,5,"5,637.480",0.800
10,2014-12-31,16,"7,138.450",1.090
11,2014-09-30,3,"4,423.570",1.080
12,2014-06-30,7,184.960,0.060
13,2014-03-31,1,914.960,0.260
14,2013-12-31,8,95.190,0.030
15,2013-06-30,6,163.670,0.060
16,2013-03-31,1,"2,497.000",0.790
17,2012-12-31,7,"4,107.850",1.220
18,2012-09-30,2,"3,998.170",1.270
19,2012-06-30,12,"4,898.980",1.420
20,2012-03-31,2,"1,877.470",0.630
21,2011-12-31,12,"3,826.480",1.280
22,2011-06-30,6,"1,870.890",0.430
23,2011-03-31,4,"20,680.320",3.770
24,2010-12-31,11,"33,136.160",5.500
25,2010-09-30,4,"30,986.220",5.270
26,2010-06-30,9,"26,829.390",4.370
27,2010-03-31,3,"22,025.840",3.030
28,2009-12-31,6,"17,736.510",2.240
29,2009-09-30,5,"11,170.920",3.100
30,2009-06-30,2,"2,867.140",0.780
31,2006-12-31,1,0.640,0.000
32,2006-06-30,1,0.670,0.000
33,2005-12-31,1,0.480,0.000
34,2005-06-30,1,0.510,0.000
35,2004-12-31,1,2.570,0.010
36,2004-06-30,1,3.530,0.010
37,2002-12-31,5,"1,365.480",3.500
38,2002-06-30,8,"3,010.120",5.560
39,2000-12-31,2,"1,378.940",1.800
